strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,range_position_60,box_width_pct_20,breakout_above_box_ratio_20,dry_up_days_ratio_20,ret_1d_pct,volume_ratio_20,pullback_depth_pct,amount_ma20_yuan,box_stability_40,box_quality_60,box_quality_score,dry_up_score,pullback_stability_score,trigger_strength_score,name
box_rebound_v1,箱体反抽 V1,300611.SZ,2025-08-19,0.535376,box,53.746467,56.536584,49.739607,56.368758,0.987597,12.022263,-0.296846,0.5,4.879001,2.304216,12.022263,308212419.05,0.365577,0.49886,0.373018,0.666667,0.45,0.794929,美力科技
box_rebound_v1,箱体反抽 V1,300612.SZ,2024-09-26,0.549962,box,31.100933,31.924799,28.423369,31.879028,0.808219,11.158798,-0.357654,0.55,1.678832,2.858985,11.158798,56553420.9,0.70344,0.66687,0.433615,0.888889,0.40226,0.599271,宣亚国际
box_rebound_v1,箱体反抽 V1,300612.SZ,2025-07-08,0.537241,box,34.442166,35.334687,31.810373,35.243147,0.98513,9.974093,-0.259067,0.55,2.393617,1.074947,9.974093,97137761.9,0.618993,0.65798,0.469208,0.888889,0.415849,0.456389,宣亚国际
box_rebound_v1,箱体反抽 V1,300612.SZ,2025-07-21,0.56522,box,34.94564,35.563539,33.023286,35.517769,0.976654,7.381258,-0.385109,0.55,1.570681,1.130512,7.381258,82626435.5,0.599269,0.661859,0.537493,0.888889,0.4629,0.417972,宣亚国际
box_rebound_v1,箱体反抽 V1,300616.SZ,2023-02-13,0.620048,box,43.005634,44.87867,40.131174,44.87867,0.945098,11.601307,-1.143791,0.6,4.761905,1.998052,11.601307,87305455.85,0.304218,0.509683,0.507956,0.888889,0.468273,0.737087,尚品宅配
box_rebound_v1,箱体反抽 V1,300616.SZ,2025-06-24,0.556981,box,26.936957,27.67873,25.665346,27.61515,0.959987,8.118361,-1.138088,0.6,3.248811,1.144004,8.118361,50020037.35,0.460478,0.462443,0.504469,0.888889,0.428175,0.477978,尚品宅配
box_rebound_v1,箱体反抽 V1,300617.SZ,2023-06-26,0.5654,box,79.745168,82.774524,75.942805,82.168652,0.880725,9.034034,-1.576577,0.55,0.872018,1.361662,9.034034,85487760.2,0.318713,0.433753,0.598632,0.888889,0.407112,0.381614,安靠智电
box_rebound_v1,箱体反抽 V1,300623.SZ,2023-02-03,0.571705,box,155.893253,159.436281,142.642326,159.36542,0.851942,10.533333,-0.044444,0.5,1.903036,1.611657,10.533333,136955646.5,0.650938,0.628953,0.558397,0.666667,0.476745,0.618735,捷捷微电
box_rebound_v1,箱体反抽 V1,300623.SZ,2025-07-30,0.542271,box,218.535748,223.56286,206.327047,219.182091,0.807748,7.709605,-1.959525,0.55,0.328731,1.73538,7.709605,360345730.3,0.509364,0.600802,0.465164,0.888889,0.469023,0.422152,捷捷微电
box_rebound_v1,箱体反抽 V1,300624.SZ,2022-08-05,0.636864,box,49.874518,53.042443,47.112737,52.376366,0.863135,11.179173,-1.255743,0.55,5.670272,1.716726,11.179173,75800812.85,0.622018,0.675144,0.596808,0.888889,0.40509,0.744655,万兴科技
box_rebound_v1,箱体反抽 V1,300627.SZ,2025-05-28,0.632073,box,178.603668,189.599165,172.708744,188.553966,0.974542,8.90849,-0.551268,0.55,5.571161,2.318014,8.90849,237988228.25,0.460544,0.553393,0.48089,0.888889,0.514396,0.786924,华测导航
box_rebound_v1,箱体反抽 V1,300628.SZ,2022-06-10,0.551789,box,989.018921,998.803639,894.93959,991.179183,0.81409,10.739534,-1.140684,0.55,0.463679,1.718979,10.739534,126881428.35,0.590512,0.676059,0.460816,0.888889,0.4674,0.47938,亿联网络
box_rebound_v1,箱体反抽 V1,300628.SZ,2024-06-14,0.566099,box,712.25321,738.211893,666.90412,732.716989,0.933926,9.659526,-0.744353,0.65,2.600159,1.415879,9.659526,194154036.95,0.547978,0.397875,0.533056,0.666667,0.542139,0.553308,亿联网络
box_rebound_v1,箱体反抽 V1,300628.SZ,2025-02-05,0.541314,box,802.391239,809.522749,699.27346,805.667878,0.842105,13.619048,-0.47619,0.6,1.727914,1.137968,13.619048,321873595.1,0.551515,0.615341,0.474718,0.888889,0.45,0.424426,亿联网络
box_rebound_v1,箱体反抽 V1,300629.SZ,2022-07-28,0.557522,box,42.745308,45.389755,39.725903,44.77798,0.948882,12.478261,-1.347826,0.5,4.900601,2.069872,12.478261,89844559.45,0.43298,0.478112,0.471588,0.666667,0.45,0.733166,新劲刚
box_rebound_v1,箱体反抽 V1,300632.SZ,2023-02-09,0.510607,box,27.665015,28.437547,25.201263,28.291393,0.926087,11.380323,-0.51395,0.45,2.033133,1.230678,11.380323,81139011.45,0.516765,0.621016,0.606121,0.444444,0.461202,0.471377,光莆股份
box_rebound_v1,箱体反抽 V1,300632.SZ,2024-12-05,0.613007,box,26.807033,28.128964,24.43794,27.955596,0.895097,13.584906,-1.146108,0.55,4.284559,2.40619,13.584906,90228459.25,0.468412,0.364298,0.542408,0.888889,0.414901,0.708307,光莆股份
box_rebound_v1,箱体反抽 V1,300632.SZ,2025-06-23,0.55805,box,27.63462,29.140773,25.571785,28.769692,0.961056,12.247401,-1.273408,0.6,2.568093,2.292901,12.247401,102322758.4,0.5399,0.431828,0.423532,0.888889,0.45,0.597681,光莆股份
box_rebound_v1,箱体反抽 V1,300632.SZ,2025-07-29,0.617443,box,28.987974,30.974349,27.198054,30.734238,0.958549,12.191684,-0.775194,0.55,5.626407,2.73919,12.191684,139469347.35,0.523027,0.606099,0.492764,0.888889,0.45,0.773488,光莆股份
box_rebound_v1,箱体反抽 V1,300633.SZ,2024-06-13,0.535366,box,43.314589,44.600554,38.405466,44.09025,0.914468,13.89016,-1.144165,0.65,1.886792,1.293887,13.89016,113027921.05,0.498145,0.544277,0.572462,0.666667,0.45,0.445853,开立医疗
box_rebound_v1,箱体反抽 V1,300633.SZ,2025-05-12,0.513921,box,31.71028,33.557579,29.475149,33.475931,0.920873,12.16545,-0.243309,0.75,6.875204,2.039476,12.16545,130893827.6,0.541812,0.560429,0.587408,0.222222,0.411214,0.805401,开立医疗
box_rebound_v1,箱体反抽 V1,300633.SZ,2025-06-03,0.558825,box,33.213419,34.462505,31.179564,34.134876,0.954276,9.615385,-1.048402,0.6,2.144608,1.110387,9.615385,98494193.85,0.504737,0.545189,0.525808,0.888889,0.463337,0.405901,开立医疗
box_rebound_v1,箱体反抽 V1,300639.SZ,2025-07-11,0.505067,box,43.611411,44.18714,38.645756,44.115174,0.81457,12.540717,-0.162866,0.55,0.988468,1.173297,12.540717,50399571.55,0.570834,0.522017,0.379035,0.888889,0.45,0.410635,凯普生物
box_rebound_v1,箱体反抽 V1,300644.SZ,2025-07-14,0.545398,box,47.730643,49.718667,43.573866,49.339135,0.827388,12.359142,-0.763359,0.55,3.213611,2.261804,12.359142,103107464.95,0.616635,0.453891,0.395635,0.888889,0.382979,0.667015,南京聚隆
box_rebound_v1,箱体反抽 V1,300645.SZ,2023-03-21,0.511253,box,55.805627,58.98014,53.618309,58.593004,0.951299,9.388289,-0.981354,0.4,4.958391,1.59524,9.388289,59818968.85,0.717177,0.6439,0.572757,0.222222,0.473078,0.740369,正元智慧
box_rebound_v1,箱体反抽 V1,300647.SZ,2025-08-05,0.620273,box,18.271557,18.79048,17.261023,18.763169,0.937063,8.139535,-0.145349,0.65,3.153153,1.570257,8.139535,96689839.45,0.515914,0.574877,0.610531,0.666667,0.553907,0.673887,超频三
box_rebound_v1,箱体反抽 V1,300649.SZ,2023-02-21,0.573798,box,42.791613,44.409869,39.473163,44.368901,0.995885,11.116236,-0.092251,0.55,3.438395,2.50477,11.116236,63248838.0,0.348541,0.515315,0.369259,0.888889,0.490506,0.720769,杭州园林
box_rebound_v1,箱体反抽 V1,300654.SZ,2025-07-17,0.575006,box,37.04041,38.08675,33.343345,38.051872,0.924658,13.248639,-0.998185,0.5,2.634055,2.165402,13.248639,117334388.45,0.689832,0.717774,0.613807,0.666667,0.41284,0.618152,世纪天鸿
box_rebound_v1,箱体反抽 V1,300655.SZ,2025-05-29,0.557694,box,77.62754,82.231034,74.919603,81.599182,0.844444,8.991228,-0.877193,0.65,5.116279,2.074317,8.991228,191107291.35,0.271223,0.37552,0.472824,0.666667,0.421595,0.767368,晶瑞电材
box_rebound_v1,箱体反抽 V1,300655.SZ,2025-07-24,0.576592,box,89.32176,92.404948,85.241071,92.223584,0.965141,8.203125,-0.683594,0.55,3.248731,1.233646,8.203125,515078108.6,0.249469,0.513997,0.506062,0.888889,0.458671,0.535123,晶瑞电材
box_rebound_v1,箱体反抽 V1,300663.SZ,2023-03-22,0.55709,box,52.041194,54.744632,49.337755,54.541874,0.917989,10.429448,-0.981595,0.45,4.737184,1.620669,10.429448,296354222.4,0.5184,0.539577,0.616754,0.444444,0.420901,0.735558,科蓝软件
box_rebound_v1,箱体反抽 V1,300664.SZ,2025-08-07,0.586008,box,8.996085,9.258266,8.799449,9.19272,0.941617,4.955752,-0.707965,0.45,2.185792,2.226368,4.955752,56508134.6,0.747258,0.753672,0.711524,0.444444,0.505407,0.60867,鹏鹞环保
box_rebound_v1,箱体反抽 V1,300667.SZ,2023-04-07,0.553569,box,42.553273,44.308048,38.812834,44.054067,0.804009,12.402293,-0.573215,0.55,3.526858,1.776886,12.402293,63187399.2,0.586182,0.537635,0.355861,0.888889,0.447186,0.697219,必创科技
box_rebound_v1,箱体反抽 V1,300667.SZ,2025-08-05,0.570815,box,37.640608,38.342858,35.393408,38.31945,0.86036,7.692308,-0.06105,0.45,1.866833,1.578756,7.692308,78856098.45,0.690227,0.701038,0.654417,0.444444,0.52784,0.604599,必创科技
box_rebound_v1,箱体反抽 V1,300667.SZ,2025-12-08,0.574501,box,39.981442,41.081634,35.487041,40.449609,0.911475,13.618234,-1.538462,0.5,2.309059,1.857062,13.618234,102136031.5,0.583815,0.62957,0.615488,0.666667,0.45,0.566236,必创科技
box_rebound_v1,箱体反抽 V1,300676.SZ,2023-03-21,0.522861,box,59.531818,60.791536,55.945686,60.222631,0.915888,7.971257,-0.935829,0.4,1.316014,1.46749,7.971257,192951961.2,0.728639,0.714135,0.723942,0.222222,0.514566,0.481974,华大基因
box_rebound_v1,箱体反抽 V1,300677.SZ,2023-09-27,0.605453,box,127.249778,130.308389,120.670878,128.807938,0.863861,7.395926,-1.151461,0.55,1.454545,1.501143,7.395926,104665984.9,0.550829,0.604092,0.635543,0.888889,0.430088,0.488566,英科医疗
box_rebound_v1,箱体反抽 V1,300677.SZ,2023-10-09,0.647645,box,129.500454,134.348065,122.748425,132.443646,0.925843,8.634021,-1.417526,0.55,2.684564,1.881934,8.634021,107707180.25,0.531515,0.595149,0.64241,0.888889,0.503277,0.596022,英科医疗
box_rebound_v1,箱体反抽 V1,300678.SZ,2022-07-19,0.547457,box,31.666535,33.613845,30.010412,33.450053,0.904696,10.720087,-0.487277,0.75,5.510907,2.21974,10.720087,68313262.0,0.525907,0.456912,0.621982,0.222222,0.508663,0.790763,中科信息
box_rebound_v1,箱体反抽 V1,300679.SZ,2024-04-24,0.553524,box,154.26636,157.378783,138.740859,154.925461,0.906269,11.842718,-1.558865,0.5,2.074789,1.979611,11.842718,219686117.6,0.530536,0.385728,0.574224,0.666667,0.436086,0.550955,电连技术
box_rebound_v1,箱体反抽 V1,300683.SZ,2025-07-11,0.526833,box,28.129996,28.927286,25.104386,28.477533,0.838631,13.215548,-1.55477,0.6,1.530612,1.551535,13.215548,54369922.6,0.360369,0.407345,0.398313,0.888889,0.45,0.485729,海特生物
box_rebound_v1,箱体反抽 V1,300685.SZ,2023-03-02,0.533773,box,146.166018,148.582392,138.374442,148.335824,0.945148,7.636603,-0.987492,0.5,1.48448,1.0852,7.636603,59090699.0,0.57404,0.558485,0.589318,0.666667,0.487472,0.361553,艾德生物
box_rebound_v1,箱体反抽 V1,300685.SZ,2025-07-15,0.547377,box,115.842832,119.798936,104.684591,118.683111,0.947659,12.616427,-0.931414,0.65,2.451839,1.945348,12.616427,149110732.15,0.441504,0.590573,0.512282,0.666667,0.45,0.611225,艾德生物
box_rebound_v1,箱体反抽 V1,300686.SZ,2025-07-25,0.535872,box,16.242311,16.631348,15.626335,16.501669,0.951965,6.316812,-1.068999,0.5,1.901902,1.138645,6.316812,53074776.1,0.424923,0.529337,0.580622,0.666667,0.477667,0.399522,智动力
box_rebound_v1,箱体反抽 V1,300688.SZ,2025-08-04,0.559371,box,72.643729,74.860557,68.146128,74.455559,0.960976,9.304965,-0.907801,0.55,2.104648,1.171236,9.304965,317953137.7,0.325504,0.488807,0.491523,0.888889,0.492462,0.432223,创业黑马
box_rebound_v1,箱体反抽 V1,300690.SZ,2025-06-30,0.61935,box,65.684031,67.178737,60.441782,67.012658,0.874227,10.028404,-0.247219,0.55,2.367865,1.442338,10.028404,88771310.9,0.668336,0.419057,0.558323,0.888889,0.522224,0.578018,双一科技
box_rebound_v1,箱体反抽 V1,300691.SZ,2022-07-27,0.525395,box,39.665438,41.373774,36.30215,41.080154,0.930023,13.043478,-1.598465,0.55,2.463382,1.112225,13.043478,83867985.7,0.459086,0.377498,0.48235,0.888889,0.40107,0.392637,联合光电
box_rebound_v1,箱体反抽 V1,300691.SZ,2023-07-04,0.583673,box,46.046101,48.731005,42.475179,48.435665,0.973695,12.837466,-0.606061,0.6,4.944735,2.043438,12.837466,110452042.6,0.262149,0.475838,0.392376,0.888889,0.45,0.78032,联合光电
box_rebound_v1,箱体反抽 V1,300692.SZ,2022-07-13,0.596069,box,21.214011,21.708036,20.196901,21.649915,0.921053,7.456724,-0.798935,0.5,2.194787,1.174029,7.456724,59523925.25,0.775183,0.718426,0.718698,0.666667,0.48869,0.445094,中赋科技
box_rebound_v1,箱体反抽 V1,300693.SZ,2024-04-22,0.509582,box,106.72115,112.092084,98.002102,111.220179,0.817616,12.570006,-0.777847,0.6,2.375602,1.356738,12.570006,316280623.3,0.435638,0.359302,0.330519,0.888889,0.45,0.518111,盛弘股份
box_rebound_v1,箱体反抽 V1,300696.SZ,2025-12-24,0.564105,box,109.336114,114.210183,102.438067,113.177541,0.810026,10.307414,-0.904159,0.6,3.435259,1.495937,10.307414,201471739.15,0.659936,0.677199,0.456351,0.888889,0.410008,0.620511,爱乐达
box_rebound_v1,箱体反抽 V1,300701.SZ,2023-06-29,0.596386,box,37.548685,39.85992,34.988547,39.646576,0.916667,12.221231,-0.535236,0.65,6.39313,1.812823,12.221231,52404061.9,0.280142,0.424863,0.551357,0.666667,0.45,0.787886,森霸传感
box_rebound_v1,箱体反抽 V1,300701.SZ,2024-12-05,0.52608,box,36.718905,38.407544,33.52127,37.904545,0.88718,12.72217,-1.309635,0.65,3.228963,1.524507,12.72217,56971164.4,0.395894,0.340563,0.524964,0.666667,0.361374,0.593329,森霸传感
box_rebound_v1,箱体反抽 V1,300701.SZ,2025-08-06,0.53577,box,40.009515,40.663028,37.068707,40.408884,0.960674,8.839286,-0.625,0.65,1.089918,1.29907,8.839286,52290835.95,0.488853,0.632488,0.55026,0.666667,0.494649,0.430918,森霸传感
box_rebound_v1,箱体反抽 V1,300701.SZ,2025-08-18,0.619366,box,40.917172,41.42546,38.157895,41.098704,0.954774,7.887818,-0.788782,0.55,1.161752,1.953526,7.887818,54507323.05,0.594008,0.642657,0.586539,0.888889,0.511294,0.542378,森霸传感
box_rebound_v1,箱体反抽 V1,300701.SZ,2026-01-21,0.56166,box,49.921129,51.518605,46.871402,51.300767,0.917526,9.020437,-0.422833,0.45,2.539913,1.511792,9.020437,177738902.75,0.391727,0.536536,0.639942,0.444444,0.514399,0.600956,森霸传感
box_rebound_v1,箱体反抽 V1,300703.SZ,2023-04-14,0.532129,box,26.676329,27.481008,24.823129,27.383472,0.969697,9.671695,-0.354925,0.45,2.3701,2.158456,9.671695,51658270.0,0.686252,0.747711,0.55067,0.444444,0.489296,0.640911,创源股份
box_rebound_v1,箱体反抽 V1,300708.SZ,2025-06-23,0.572059,box,21.414224,22.332244,20.458733,22.276038,0.855738,8.389262,-0.251678,0.45,2.5,2.726708,8.389262,139761278.9,0.775115,0.578429,0.586658,0.444444,0.587442,0.654899,聚灿光电
box_rebound_v1,箱体反抽 V1,300708.SZ,2025-08-11,0.553656,box,24.187019,24.973893,23.100383,24.973893,1.0,7.501875,0.0,0.45,5.62599,1.868809,7.501875,299848277.05,0.511017,0.620854,0.452893,0.444444,0.569017,0.82,聚灿光电
box_rebound_v1,箱体反抽 V1,300708.SZ,2026-01-16,0.509909,box,25.334679,26.351276,23.033958,26.244266,0.904192,13.640923,-1.604814,0.4,4.029692,2.143883,13.640923,329094162.5,0.484522,0.606044,0.62819,0.222222,0.45,0.665493,聚灿光电
box_rebound_v1,箱体反抽 V1,300709.SZ,2025-07-03,0.559591,box,74.483498,79.882535,69.471488,79.127831,0.939236,13.032946,-0.944767,0.5,6.623207,2.71807,13.032946,238219159.35,0.520378,0.390923,0.460272,0.666667,0.45,0.763314,精研科技
box_rebound_v1,箱体反抽 V1,300710.SZ,2022-09-05,0.522128,box,49.428482,52.477451,45.807831,52.110988,0.965,12.952646,-0.97493,0.5,5.740631,1.90739,12.952646,56699065.65,0.175739,0.385834,0.384436,0.666667,0.407764,0.761504,万隆光电
box_rebound_v1,箱体反抽 V1,300712.SZ,2025-03-24,0.514446,box,35.314995,36.412732,32.235977,36.385958,0.83965,11.470588,-0.073529,0.7,3.071672,2.402687,11.470588,81277076.6,0.650374,0.543144,0.47718,0.444444,0.474265,0.699889,永福股份
box_rebound_v1,箱体反抽 V1,300712.SZ,2025-08-25,0.60371,box,34.522173,36.843329,33.811067,36.668907,0.821354,8.230153,-0.473416,0.65,6.30105,2.918666,8.230153,81737697.75,0.584778,0.535316,0.473582,0.666667,0.585217,0.791595,永福股份
box_rebound_v1,箱体反抽 V1,300713.SZ,2025-06-27,0.557247,box,53.251055,54.708766,48.996921,54.441023,0.946479,10.440457,-0.489396,0.6,2.348993,1.252401,10.440457,127797922.7,0.355407,0.343242,0.464526,0.888889,0.468305,0.499043,英可瑞
box_rebound_v1,箱体反抽 V1,300713.SZ,2025-08-11,0.549877,box,55.898733,58.9629,52.031338,58.159672,0.925824,11.755802,-1.36226,0.7,3.989362,1.881009,11.755802,78666368.5,0.582605,0.620112,0.600472,0.444444,0.461192,0.677626,英可瑞
box_rebound_v1,箱体反抽 V1,300719.SZ,2023-03-06,0.569499,box,20.75078,21.132696,19.620945,20.830346,0.871795,7.153614,-1.430723,0.55,0.847458,1.115989,7.153614,63552346.45,0.454786,0.471086,0.616134,0.888889,0.458699,0.307,安达维尔
box_rebound_v1,箱体反抽 V1,300719.SZ,2023-06-20,0.500875,box,21.498699,21.848789,19.74825,21.75331,0.979522,9.613984,-0.436999,0.45,2.014925,1.543022,9.613984,58298480.5,0.365202,0.530068,0.446694,0.444444,0.559359,0.579016,安达维尔
box_rebound_v1,箱体反抽 V1,300719.SZ,2025-12-25,0.589247,box,27.846425,28.734282,25.683282,28.605139,0.898374,10.617978,-0.449438,0.45,2.784223,1.769322,10.617978,122805257.25,0.721682,0.715091,0.722983,0.444444,0.461187,0.660087,安达维尔
box_rebound_v1,箱体反抽 V1,300720.SZ,2025-08-06,0.601903,box,67.232884,71.154555,61.796023,69.877041,0.894866,13.152401,-1.795407,0.5,3.932833,2.294036,13.152401,63979562.3,0.635319,0.644748,0.646917,0.666667,0.45,0.648246,海川智能
box_rebound_v1,箱体反抽 V1,300722.SZ,2025-06-17,0.51499,box,108.844203,114.773174,102.585844,113.858209,0.902611,11.015873,-1.238095,0.75,3.321156,2.108598,11.015873,234854236.7,0.525278,0.453865,0.622207,0.222222,0.495106,0.644984,新余国科
box_rebound_v1,箱体反抽 V1,300729.SZ,2025-09-19,0.542566,box,46.535149,49.180559,42.536975,48.699575,0.933054,13.508557,-0.977995,0.45,3.846154,2.881102,13.508557,138685083.55,0.686735,0.701457,0.579312,0.444444,0.45,0.69209,乐歌股份
box_rebound_v1,箱体反抽 V1,300737.SZ,2023-02-20,0.644088,box,24.252343,26.131945,23.157429,26.022454,0.90625,11.382682,-0.418994,0.5,7.379518,2.972365,11.382682,147901154.35,0.56529,0.619155,0.663454,0.666667,0.478294,0.79486,科顺股份
box_rebound_v1,箱体反抽 V1,300738.SZ,2023-12-19,0.636416,box,114.100065,120.124356,107.593831,119.039983,0.93,10.431294,-0.902708,0.55,3.672613,1.736806,10.431294,273279688.15,0.515797,0.580609,0.595955,0.888889,0.451262,0.686194,奥飞数据
box_rebound_v1,箱体反抽 V1,300739.SZ,2023-07-18,0.515652,box,37.661946,38.58053,34.409662,38.083998,0.851605,11.153846,-1.666667,0.55,0.921053,1.190629,11.153846,59334223.65,0.609333,0.593454,0.534904,0.888889,0.344921,0.32214,明阳电路
box_rebound_v1,箱体反抽 V1,300739.SZ,2025-08-15,0.635355,box,40.293078,43.049032,38.710956,43.049032,0.837981,10.07706,0.0,0.55,6.772152,1.93849,10.07706,305755849.6,0.480762,0.427332,0.454409,0.888889,0.538135,0.82,明阳电路
box_rebound_v1,箱体反抽 V1,300741.SZ,2022-06-30,0.548431,box,33.835246,36.429024,31.951209,35.899945,0.947046,12.291888,-1.452356,0.5,7.082371,1.982144,12.291888,125780126.1,0.154226,0.380401,0.445788,0.666667,0.45,0.732859,华宝股份
box_rebound_v1,箱体反抽 V1,300741.SZ,2022-12-01,0.571326,box,32.364149,33.525542,30.454303,33.396498,0.841808,9.160893,-0.384911,0.65,3.852327,1.894628,9.160893,53969552.25,0.417448,0.53018,0.516487,0.666667,0.446455,0.728045,华宝股份
box_rebound_v1,箱体反抽 V1,300747.SZ,2023-04-10,0.516328,box,123.606921,125.902478,112.173281,125.372734,0.822581,11.648122,-1.251739,0.55,0.424328,1.943701,11.648122,152957254.8,0.631363,0.574836,0.435459,0.888889,0.368273,0.470355,锐科激光
box_rebound_v1,箱体反抽 V1,300750.SZ,2022-08-17,0.62016,box,529.529269,552.106643,490.899774,549.125105,0.89795,11.086059,-0.540029,0.5,4.429171,1.575501,11.086059,6034670518.75,0.608549,0.45632,0.623567,0.666667,0.491499,0.728515,宁德时代
box_rebound_v1,箱体反抽 V1,300750.SZ,2023-07-31,0.5573,box,426.258595,436.277493,390.081263,433.089662,0.830217,10.588727,-0.730689,0.5,3.347098,2.094157,10.588727,3247230237.55,0.623669,0.633786,0.495643,0.666667,0.460379,0.676985,宁德时代
box_rebound_v1,箱体反抽 V1,300750.SZ,2024-04-26,0.508169,box,349.768858,362.283373,339.549582,361.554726,0.949485,7.525922,-1.532966,0.65,2.732919,1.132767,7.525922,3855608099.15,0.203101,0.358129,0.508305,0.666667,0.452046,0.419586,宁德时代
box_rebound_v1,箱体反抽 V1,300750.SZ,2025-07-04,0.507777,box,506.887173,516.39334,455.282268,508.398214,0.808302,11.83421,-1.548263,0.6,1.222438,1.481008,11.83421,4604771181.6,0.604583,0.493538,0.362215,0.888889,0.457599,0.44412,宁德时代
box_rebound_v1,箱体反抽 V1,300751.SZ,2025-08-13,0.539733,box,355.729652,375.390926,340.442892,369.526194,0.909563,9.309771,-1.5623,0.4,3.836283,1.955469,9.309771,357955673.2,0.518332,0.610784,0.68452,0.222222,0.497675,0.656439,迈为股份
box_rebound_v1,箱体反抽 V1,300752.SZ,2026-02-12,0.516123,box,50.509369,52.169302,46.899675,51.826776,0.86039,10.10101,-0.656566,0.45,2.822791,1.441492,10.10101,93062734.05,0.585721,0.643799,0.595328,0.444444,0.411101,0.580471,隆利科技
box_rebound_v1,箱体反抽 V1,300760.SZ,2023-01-16,0.572459,box,342.564798,358.595014,311.770721,351.985252,0.867738,13.057709,-1.843239,0.5,3.343208,1.752426,13.057709,1153555388.45,0.671286,0.68914,0.584645,0.666667,0.45,0.609998,迈瑞医疗
box_rebound_v1,箱体反抽 V1,300760.SZ,2023-11-29,0.59777,box,303.228795,307.469757,293.258104,303.525662,0.907727,4.62213,-1.282759,0.65,0.597372,1.072295,4.62213,748465204.35,0.50543,0.649824,0.779727,0.666667,0.537081,0.286308,迈瑞医疗
box_rebound_v1,箱体反抽 V1,300760.SZ,2023-12-11,0.511989,box,311.604695,318.072163,294.746871,315.782043,0.957071,7.333333,-0.72,0.45,0.621622,1.337812,7.333333,939896972.55,0.446161,0.60748,0.57652,0.444444,0.557247,0.410035,迈瑞医疗
box_rebound_v1,箱体反抽 V1,300761.SZ,2023-03-02,0.554398,box,40.500656,41.962128,36.231895,41.657216,0.960758,13.655725,-0.726635,0.6,2.350814,1.493055,13.655725,96890577.2,0.508661,0.604716,0.462029,0.888889,0.40753,0.565136,立华股份
box_rebound_v1,箱体反抽 V1,300761.SZ,2025-07-22,0.707718,box,38.554489,40.229894,36.737786,39.967481,0.911765,8.680381,-0.652283,0.55,3.340292,2.357182,8.680381,163478621.3,0.726146,0.764511,0.742111,0.888889,0.535782,0.681281,立华股份
box_rebound_v1,箱体反抽 V1,300762.SZ,2023-03-03,0.522199,box,58.192466,59.140361,53.741485,58.39853,0.91498,9.318498,-1.460362,0.7,1.359084,1.65219,9.318498,105589649.35,0.389239,0.574674,0.655895,0.444444,0.40385,0.513923,上海瀚讯
box_rebound_v1,箱体反抽 V1,300762.SZ,2025-07-24,0.531506,box,93.217702,97.961081,89.835467,96.31121,0.852336,8.371897,-1.766933,0.45,2.637363,1.981774,8.371897,525931629.05,0.70899,0.590836,0.581333,0.444444,0.498822,0.572226,上海瀚讯
box_rebound_v1,箱体反抽 V1,300763.SZ,2025-08-13,0.55829,box,281.072032,295.556055,258.708336,291.775634,0.940236,12.467252,-1.279088,0.5,3.808135,1.896836,12.467252,662012244.7,0.372759,0.511899,0.508881,0.666667,0.45,0.671743,锦浪科技
box_rebound_v1,箱体反抽 V1,300765.SZ,2023-02-28,0.641391,box,49.215038,51.441963,45.930324,51.135761,0.904192,10.714286,-0.595238,0.5,4.493743,1.626146,10.714286,91739247.4,0.52302,0.60319,0.674749,0.666667,0.490814,0.745959,新诺威
box_rebound_v1,箱体反抽 V1,300765.SZ,2023-03-21,0.596923,box,49.409894,51.776002,48.352105,51.664655,0.919771,7.802548,-1.4862,0.45,4.977376,1.768854,7.802548,100569825.6,0.617916,0.627146,0.68488,0.444444,0.489728,0.729471,新诺威
box_rebound_v1,箱体反抽 V1,300768.SZ,2025-07-29,0.50447,box,26.642776,27.121019,25.424027,27.105592,0.89288,6.25711,-0.056883,0.35,1.678241,1.255436,6.25711,98000350.85,0.743003,0.750785,0.79027,0.0,0.522895,0.48576,迪普科技
box_rebound_v1,箱体反抽 V1,300769.SZ,2025-07-24,0.551853,box,173.01314,185.446806,164.547665,184.811896,0.961494,11.798071,-0.935905,0.65,6.299452,1.980535,11.798071,401787894.2,0.195988,0.436675,0.431249,0.666667,0.459255,0.763846,德方纳米
box_rebound_v1,箱体反抽 V1,300770.SZ,2022-12-05,0.507288,box,68.147553,70.118998,63.787626,69.739874,0.913725,10.146862,-1.76235,0.45,2.822806,1.171398,10.146862,95549197.0,0.240876,0.488058,0.615787,0.444444,0.472219,0.424093,新媒股份
box_rebound_v1,箱体反抽 V1,300770.SZ,2022-12-28,0.59771,box,68.014859,70.498122,63.560151,70.062129,0.935948,9.841355,-0.618446,0.65,3.010033,2.381815,9.841355,70382039.95,0.644735,0.614771,0.600101,0.666667,0.48657,0.663495,新媒股份
box_rebound_v1,箱体反抽 V1,300770.SZ,2023-02-02,0.534532,box,71.370107,74.55475,69.569268,73.531115,0.920937,6.687007,-1.372998,0.4,3.027888,1.61857,6.687007,96597813.6,0.482596,0.601738,0.690703,0.222222,0.506313,0.608817,新媒股份
box_rebound_v1,箱体反抽 V1,300770.SZ,2025-05-30,0.551039,box,85.971288,87.949888,84.123144,87.623745,0.81402,4.351051,-0.370828,0.7,1.793382,2.18269,4.351051,67756285.5,0.635861,0.628226,0.547683,0.444444,0.59756,0.605353,新媒股份
