strategy_id,strategy_name,symbol,name,entry_type,signal_date,entry_date,exit_date,score,entry_price,exit_price,stop_price,final_stop_price,stop_source,hold_days,return_pct,max_favorable_excursion_pct,max_adverse_excursion_pct,exit_reason,signal_close,signal_low
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601816.SH,京沪高铁,bottom_staging_handle_breakout_confirm,2024-06-25,2024-06-26,2024-07-10,0.609723,5.25,5.44,5.09,5.3025,profit_lock,11,3.619047619047633,5.9047619047619015,-0.5714285714285783,trend_exit_ma10,5.25,5.09
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601857.SH,中国石油,bottom_staging_handle_breakout_confirm,2023-03-01,2023-03-02,2023-03-08,0.601832,5.28,5.55,5.19,5.64,peak_drawdown,5,5.1136363636363535,10.606060606060597,-0.37878787878788955,gap_stop,5.28,5.19
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601868.SH,中国能建,bottom_staging_handle_breakout_confirm,2023-04-27,2023-04-28,2023-05-09,0.626699,2.69,2.67,2.57,2.57,signal_low,5,-0.743494423791824,3.7174721189591198,-2.230483271375472,trend_exit_ma10,2.7,2.57
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601888.SH,中国中免,bottom_staging_handle_breakout_confirm,2025-09-18,2025-09-19,2025-09-23,0.618717,71.69,70.01,69.63,69.63,signal_low,3,-2.3434230715580817,3.6267261821732566,-2.7897893709024957,trend_exit_ma10,71.68,69.63
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601899.SH,紫金矿业,bottom_staging_handle_breakout_confirm,2025-06-11,2025-06-12,2025-06-19,0.594635,18.72,18.37,17.63,17.63,signal_low,6,-1.869658119658113,4.113247863247871,-1.869658119658113,trend_exit_ma10,18.66,17.63
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601916.SH,浙商银行,bottom_staging_handle_breakout_confirm,2024-05-20,2024-05-21,2024-05-29,0.554737,3.04,3.0,2.95,2.95,signal_low,7,-1.3157894736842146,1.9736842105263275,-1.6447368421052544,trend_exit_ma10,3.04,2.95
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601939.SH,建设银行,bottom_staging_handle_breakout_confirm,2024-06-20,2024-06-21,2024-07-12,0.539242,7.21,7.37,7.03,7.2821,profit_lock,16,2.219140083217752,7.905686546463242,-0.2773925104022079,trend_exit_ma10,7.23,7.03
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601985.SH,中国核电,bottom_staging_handle_breakout_confirm,2023-08-07,2023-08-08,2023-08-11,0.559223,7.45,7.19,7.12,7.12,signal_low,4,-3.489932885906033,0.9395973154362247,-3.624161073825505,trend_exit_ma10,7.46,7.12
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601996.SH,丰林集团,bottom_staging_handle_breakout_confirm,2025-11-10,2025-11-11,2025-11-18,0.527208,2.57,2.74,2.34,2.74,peak_drawdown,6,6.61478599221792,10.89494163424125,-1.5564202334630406,gap_stop,2.55,2.34
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,601997.SH,贵阳银行,bottom_staging_handle_breakout_confirm,2023-03-03,2023-03-06,2023-03-08,0.618864,5.71,5.65,5.6,5.6,signal_low,3,-1.0507880910682998,1.2259194395796813,-1.5761821366024442,trend_exit_ma10,5.71,5.6
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603038.SH,华立股份,bottom_staging_handle_breakout_confirm,2023-07-25,2023-07-26,2023-08-04,0.603633,9.59,10.767,8.8,10.767,peak_drawdown,6,12.273201251303444,27.32012513034412,-2.6068821689259614,stop_loss,9.6,8.8
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603089.SH,正裕工业,bottom_staging_handle_breakout_confirm,2023-10-20,2023-10-23,2023-10-25,0.532602,9.75,10.54,9.42,11.1,peak_drawdown,3,8.102564102564092,22.56410256410255,-2.564102564102566,gap_stop,9.89,9.42
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603111.SH,康尼机电,bottom_staging_handle_breakout_confirm,2023-06-28,2023-06-29,2023-07-05,0.682609,4.9,4.9,4.68,4.68,signal_low,5,0.0,4.489795918367334,-0.40816326530612734,trend_exit_ma10,4.95,4.68
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603111.SH,康尼机电,bottom_staging_handle_breakout_confirm,2024-01-03,2024-01-04,2024-01-08,0.494023,5.74,5.62,5.4,5.4,signal_low,3,-2.0905923344947785,1.5679442508710784,-2.2648083623693416,trend_exit_ma10,5.77,5.4
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603121.SH,华培动力,bottom_staging_handle_breakout_confirm,2024-11-04,2024-11-05,2024-11-14,0.593041,8.75,8.79,8.06,8.06,signal_low,8,0.45714285714284486,4.114285714285715,-2.742857142857147,trend_exit_ma10,8.8,8.06
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603159.SH,上海亚虹,bottom_staging_handle_breakout_confirm,2025-07-15,2025-07-16,2025-07-17,0.543523,17.12,16.7,15.81,15.81,signal_low,2,-2.453271028037396,0.29205607476636697,-3.6214953271028083,trend_exit_ma10,17.0,15.81
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603179.SH,新泉股份,bottom_staging_handle_breakout_confirm,2023-07-25,2023-07-26,2023-08-08,0.518214,48.0,51.2,44.62,51.4876,peak_drawdown,10,6.666666666666665,10.583333333333321,-4.35416666666667,gap_stop,48.36,44.62
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603186.SH,华正新材,bottom_staging_handle_breakout_confirm,2023-02-02,2023-02-03,2023-02-06,0.564886,25.32,26.65,23.14,26.65,peak_drawdown,2,5.252764612954186,12.875197472353861,-1.7377567140600347,stop_loss,25.3,23.14
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603225.SH,新凤鸣,bottom_staging_handle_breakout_confirm,2023-01-16,2023-01-17,2023-01-19,0.506281,11.32,11.69,10.94,11.69,peak_drawdown,3,3.2685512367491176,9.363957597173144,-0.26501766784453595,stop_loss,11.39,10.94
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603239.SH,浙江仙通,bottom_staging_handle_breakout_confirm,2025-07-14,2025-07-15,2025-07-18,0.535119,16.34,16.5,15.13,16.5034,profit_lock,4,0.9791921664626724,6.731946144430845,-1.8971848225214138,gap_stop,16.38,15.13
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603259.SH,药明康德,bottom_staging_handle_breakout_confirm,2025-07-10,2025-07-11,2025-07-16,0.555459,73.5,78.4342,68.9,78.4342,peak_drawdown,4,6.713197278911576,10.013605442176864,-0.27210884353742193,stop_loss,70.14,68.9
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603328.SH,依顿电子,bottom_staging_handle_breakout_confirm,2023-07-13,2023-07-14,2023-07-18,0.577362,8.41,8.18,8.12,8.12,signal_low,3,-2.734839476813322,1.7835909631391145,-2.9726516052318686,trend_exit_ma10,8.42,8.12
