strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,strategy_family,entry_variant,mcst_mode,base_start_date,base_end_date,first_breakout_date,handle_low_date,handle_prep_date,throwback_hold_date,second_breakout_date,base_length_days,base_width_pct,base_drift_pct,breakout_leg_pct,washout_count,base_dryup_count,base_dryup_tail_count,first_breakout_ratio_pct,first_breakout_vol_ratio,handle_length_days,handle_depth_pct,handle_bottom_dryup_flag,handle_volume_contraction_ratio,handle_range_contraction_ratio,handle_volume_contract_share,handle_range_contract_share,rim_approach_distance_pct,pullback_depth_pct,pullback_stability,pullback_vol_ratio_vs_breakout,throwback_reclaim_ratio,throwback_close_strength,throwback_day_pct,second_breakout_vol_ratio,second_breakout_day_pct,mcst_value_first,mcst_value_signal,mcst_distance_first_pct,mcst_distance_signal_pct,mcst_distance_second_pct,mcst_slope_first_pct,mcst_slope_signal_pct,mcst_slope_second_pct,rs_rating_120,ret_120d_pct,close_vs_ma120_pct,rsi14,name
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600133.SH,2023-03-01,0.536159,bottom_staging_handle_breakout_confirm,5.99,6.03,5.87,6.03,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-09-30,2023-02-17,2023-02-20,2023-02-24,2023-02-28,2023-02-28,2023-03-01,90,11.169712,11.070621,12.827274,3,22,7,1.49102,1.875102,6,2.044293,False,0.568835,1.555242,1.0,0.666667,0.0,2.044293,0.782115,0.545022,1.0,1.0,1.0118,1.028626,0.6678,5.864599,5.933982,2.138275,1.618102,1.618102,1.432409,0.627779,0.627779,58.0,5.41958,6.374221,61.740051,东湖高新
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600162.SH,2024-10-28,0.463165,bottom_staging_handle_breakout_confirm,1.63,1.74,1.54,1.72,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-05-31,2024-10-15,2024-10-16,2024-10-18,2024-10-23,2024-10-23,2024-10-28,90,20.153846,0.0,24.615385,3,37,6,3.713188,1.243117,7,5.194805,True,0.943167,0.831224,1.0,1.0,0.0,5.194805,0.571183,0.750131,0.625,0.75,0.6329,1.369701,5.5215,1.569706,1.604578,3.204061,7.193313,7.193313,2.010029,1.670497,1.670497,58.0,13.157895,18.436908,69.731628,香江控股
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600179.SH,2024-10-28,0.525781,bottom_staging_handle_breakout_confirm,2.55,2.71,2.39,2.69,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-05-21,2024-10-17,2024-10-18,2024-10-22,2024-10-23,2024-10-23,2024-10-28,90,16.587678,1.880342,18.009479,3,34,5,1.219512,1.383623,5,4.1841,False,1.004347,0.802459,1.0,1.0,0.0,4.1841,0.677813,0.78005,0.9,0.714286,1.6393,1.387877,5.4902,2.434333,2.484161,2.286733,8.286053,8.286053,1.172533,1.739613,1.739613,72.0,20.089286,18.973905,68.398512,安通控股
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600191.SH,2023-12-01,0.624007,bottom_staging_handle_breakout_confirm,6.6,6.84,6.47,6.72,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-07-12,2023-11-22,2023-11-23,2023-11-30,2023-12-04,2023-12-04,2023-12-01,90,9.380235,5.336708,9.715243,4,38,10,0.306279,1.998551,5,1.236476,False,0.668793,1.016753,0.75,0.5,0.0,1.236476,0.735317,0.649466,4.0,0.791667,1.0417,1.776749,1.6641,6.391568,6.477501,2.478768,3.743716,3.743716,0.255673,1.117871,1.117871,85.0,18.309859,8.116805,65.463274,华资实业
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600191.SH,2024-10-31,0.536436,bottom_staging_handle_breakout_confirm,5.74,6.23,5.58,6.11,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-06-05,2024-10-18,2024-10-21,2024-10-24,,,2024-10-31,90,14.600257,15.595289,21.205643,2,34,9,5.76385,1.374467,7,1.612903,True,0.622902,0.585642,1.0,1.0,0.0,1.612903,0.719,0.468914,,,,1.505166,6.0764,5.554325,5.730592,2.082607,6.620748,6.620748,1.21177,2.50952,2.50952,67.0,12.316176,21.727292,67.795213,华资实业
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600198.SH,2023-03-17,0.517597,bottom_staging_handle_breakout_confirm,7.16,7.34,7.09,7.33,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-10-25,2023-03-07,2023-03-08,2023-03-16,,,2023-03-17,90,15.992678,13.015975,21.48444,2,29,7,4.734577,1.479973,6,2.961918,False,1.13484,1.00498,0.8,0.4,0.0,2.961918,0.708951,0.674056,,,,1.321163,2.9494,7.053398,7.143876,3.496217,2.605361,2.605361,1.904464,0.761875,0.761875,74.0,14.890282,14.29611,61.115544,大唐电信
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600226.SH,2023-04-04,0.524218,bottom_staging_handle_breakout_confirm,2.9,2.98,2.71,2.95,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-11-02,2023-03-15,2023-03-16,2023-03-30,,,2023-04-04,90,17.948718,11.281637,20.08547,3,25,8,1.811594,2.047927,12,3.690037,False,2.0404,2.490311,0.555556,0.444444,0.0,3.690037,0.476082,0.705373,,,,1.365228,1.7241,2.758841,2.848093,1.854369,3.578069,3.578069,-0.070883,0.860976,0.860976,45.0,11.742424,15.614488,61.814875,亨通股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600267.SH,2025-05-30,0.585448,bottom_staging_handle_breakout_confirm,9.06,9.32,8.86,9.23,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-12-30,2025-05-19,2025-05-20,2025-05-26,2025-05-30,2025-05-30,2025-05-30,90,10.986436,10.112546,11.713933,3,26,13,0.655483,1.782872,7,2.257336,False,1.20653,1.694182,0.333333,0.0,0.0,2.257336,0.684388,0.709674,1.85,0.653846,1.5402,1.387298,1.5402,8.919888,8.961637,1.570782,2.994579,2.994579,-0.209101,0.190753,0.190753,70.0,9.489917,6.775151,60.008035,海正药业
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600273.SH,2025-06-27,0.549468,bottom_staging_handle_breakout_confirm,8.49,8.62,8.31,8.59,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-01-14,2025-06-03,2025-06-04,2025-06-12,2025-06-24,2025-06-24,2025-06-27,90,10.327784,7.571355,10.691988,2,27,15,0.330111,1.968033,16,2.406739,False,1.038774,1.150501,0.6,0.6,0.0,2.406739,0.852305,0.463347,0.9,0.954545,2.2892,1.079581,1.0588,8.420947,8.390262,1.057517,2.380591,2.380591,-0.476619,0.150065,0.150065,54.0,6.049383,6.099594,60.967137,嘉化能源
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600285.SH,2025-05-14,0.61865,bottom_staging_handle_breakout_confirm,23.36,24.08,22.79,23.88,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-12-11,2025-04-25,2025-04-28,2025-04-30,2025-05-13,2025-05-13,2025-05-14,90,10.858796,2.036869,12.953063,4,32,10,1.88913,1.816762,8,1.053093,False,0.911799,1.797881,1.0,0.0,0.0,1.053093,0.671215,0.509954,2.625,0.921569,1.079,1.289968,1.9641,22.32728,22.943384,3.147358,4.08229,4.08229,1.599999,1.629626,1.629626,67.0,5.105634,10.310846,64.600308,羚锐制药
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600336.SH,2024-01-05,0.596788,bottom_staging_handle_breakout_confirm,6.07,6.35,5.85,6.32,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-08-09,2023-12-20,2023-12-21,2023-12-25,,,2024-01-05,90,8.263227,5.068844,13.105253,3,31,5,4.472457,1.785612,9,3.418803,False,1.224826,1.583238,0.0,0.0,0.0,3.418803,0.449246,0.809511,,,,1.862984,3.268,5.864814,6.024043,3.157578,4.912933,4.912933,2.795812,1.426724,1.426724,85.0,10.10453,12.036873,64.434439,澳柯玛
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600350.SH,2022-06-07,0.578482,bottom_staging_handle_breakout_confirm,5.81,5.93,5.72,5.9,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-01-05,2022-05-24,2022-05-25,2022-06-06,,,2022-06-07,90,9.773563,4.552846,11.863751,4,19,7,1.90409,1.427017,7,1.048951,False,0.966795,1.512687,0.833333,0.5,0.0,1.048951,0.660461,0.688196,,,,1.286513,2.6087,5.607625,5.698852,3.073944,3.529627,3.529627,-0.299084,1.322861,1.322861,89.0,15.913556,8.469175,59.46232,山东高速
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600352.SH,2023-02-20,0.572362,bottom_staging_handle_breakout_confirm,10.02,10.24,9.86,10.22,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-09-02,2023-01-16,2023-01-17,2023-02-07,2023-02-14,2023-02-14,2023-02-20,90,9.791209,4.290034,10.43956,1,29,16,0.590531,1.961971,18,1.926978,False,0.781037,0.726711,0.444444,0.555556,0.0,1.926978,0.768475,0.636439,2.105263,0.866667,2.7027,1.600457,2.0979,9.903959,10.068866,1.47457,1.501002,1.501002,-0.62141,0.756065,0.756065,65.0,5.144033,5.982699,59.323054,浙江龙盛
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600369.SH,2022-11-29,0.529825,bottom_staging_handle_breakout_confirm,3.93,4.05,3.83,4.03,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-07-01,2022-11-11,2022-11-14,2022-11-28,2022-11-29,2022-11-29,2022-11-29,90,6.57112,0.0,7.084911,4,36,14,0.482111,1.283054,10,3.394256,True,0.522936,0.702723,0.777778,0.555556,0.0,3.394256,0.496086,0.673558,1.538462,0.846154,2.8061,1.058212,2.8061,3.901865,3.941121,1.48994,2.25516,2.25516,0.590148,0.754302,0.754302,64.0,4.947917,4.150066,58.866751,西南证券
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600377.SH,2024-08-22,0.554212,bottom_staging_handle_breakout_confirm,13.91,14.16,12.85,14.08,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-03-20,2024-07-31,2024-08-01,2024-08-06,2024-08-08,2024-08-08,2024-08-22,90,14.465739,12.685185,18.053732,2,18,5,3.134557,1.522542,14,4.980545,False,1.044875,1.234185,0.5,0.5,0.0,4.980545,0.462666,0.613139,0.765625,0.775,1.5221,1.188621,1.2221,12.992529,13.256366,3.828903,6.213122,6.213122,-0.222425,1.463511,1.463511,93.0,17.824268,15.02015,67.576493,宁沪高速
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600420.SH,2023-01-30,0.629954,bottom_staging_handle_breakout_confirm,9.88,10.17,9.68,10.03,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-08-31,2023-01-12,2023-01-13,2023-01-19,2023-02-01,2023-02-01,2023-01-30,90,13.195733,3.342556,13.636364,3,27,12,0.389264,1.692134,5,1.239669,True,0.449743,0.360883,1.0,1.0,0.0,1.239669,0.533328,0.66568,2.583333,0.833333,0.6042,1.178354,2.2426,9.565268,9.54615,2.454002,5.068539,5.068539,-1.040895,-0.622996,-0.622996,72.0,6.702128,9.110688,60.906005,国药现代
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600420.SH,2023-03-15,0.560369,bottom_staging_handle_breakout_confirm,10.17,10.45,10.02,10.33,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-10-17,2023-02-27,2023-02-28,2023-03-13,2023-03-15,2023-03-15,2023-03-15,90,13.637894,12.77497,15.950163,4,27,12,2.034769,1.371522,10,3.093812,False,1.430204,1.886682,0.75,0.375,0.0,3.093812,0.683937,0.743536,1.0,0.612903,2.5819,1.353215,2.5819,10.11864,10.281099,2.088816,0.475638,0.475638,0.656516,0.456053,0.456053,77.0,14.01766,8.799831,55.502314,国药现代
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600448.SH,2022-04-13,0.594895,bottom_staging_handle_breakout_confirm,3.61,3.92,3.47,3.78,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2021-11-10,2022-03-23,2022-03-24,2022-04-12,,,2022-04-13,90,10.605096,9.843684,12.420382,3,16,5,1.641232,1.449932,11,1.729107,True,0.557241,0.89104,0.7,0.6,0.0,1.729107,0.370637,0.581695,,,,1.214051,3.5616,3.49331,3.582707,1.0503,5.5068,5.5068,0.532684,0.659063,0.659063,86.0,17.391304,14.216649,62.358502,华纺股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600455.SH,2023-01-30,0.620044,bottom_staging_handle_breakout_confirm,24.18,24.37,22.8,24.37,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-08-22,2023-01-03,2023-01-04,2023-01-12,,,2023-01-30,90,14.041131,5.330149,20.565553,3,19,5,5.721113,1.907956,12,2.850877,True,0.566192,0.6499,1.0,0.6,0.0,2.850877,0.48014,0.431518,,,,1.200986,0.7858,22.537946,23.531291,4.046749,3.56423,3.56423,0.540424,2.617389,2.617389,84.0,15.992385,13.738546,60.670065,博通股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600461.SH,2023-06-05,0.487264,bottom_staging_handle_breakout_confirm,8.19,8.49,8.07,8.47,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-01-09,2023-05-25,2023-05-26,2023-06-01,2023-06-05,2023-06-05,2023-06-05,90,16.27543,17.216397,18.509034,2,22,10,1.920959,1.363995,5,3.221809,False,1.045397,0.911788,0.666667,0.333333,0.0,3.221809,0.685566,0.502725,1.538462,0.944444,3.5452,1.175151,3.5452,8.065646,8.281622,3.277529,2.274656,2.274656,1.411304,2.201869,2.201869,79.0,14.925373,15.710383,64.115172,洪城环境
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600489.SH,2025-06-12,0.659323,bottom_staging_handle_breakout_confirm,14.38,14.68,13.69,14.67,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-01-06,2025-05-23,2025-05-26,2025-05-29,2025-06-12,2025-06-12,2025-06-12,90,13.865513,7.032349,15.572654,2,22,11,1.499261,1.747584,11,5.332359,True,0.683876,0.385784,0.5,0.5,0.0,5.332359,0.687249,0.414991,1.342466,0.972222,2.5874,1.183961,2.5874,13.913459,13.969026,3.640657,5.018058,5.018058,-2.575458,0.749346,0.749346,80.0,15.149137,10.122734,62.325605,中金黄金
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600531.SH,2025-08-25,0.575407,bottom_staging_handle_breakout_confirm,8.75,9.07,8.4,8.97,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-03-21,2025-07-31,2025-08-01,2025-08-19,2025-08-20,2025-08-20,2025-08-25,90,23.219907,17.586503,27.567081,2,25,5,3.527981,1.698567,15,1.309524,False,1.011927,0.976891,0.636364,0.636364,0.0,1.309524,0.559131,0.526855,2.0,0.72973,1.771,1.385359,3.9397,8.230167,8.549751,3.400093,4.91534,4.91534,1.300818,0.898648,0.898648,79.0,38.639876,18.371566,63.448131,豫光金铅
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600538.SH,2024-01-03,0.535273,bottom_staging_handle_breakout_confirm,4.93,4.99,4.52,4.84,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-07-28,2023-12-08,2023-12-11,2023-12-21,,,2024-01-03,90,8.189856,5.159149,8.887855,3,19,10,0.645161,1.264797,15,3.539823,False,0.864763,1.604227,0.714286,0.571429,0.0,3.539823,0.719827,0.711721,,,,2.568971,-1.626,4.6387,4.739735,0.890336,2.115417,2.115417,0.326717,1.578929,1.578929,83.0,10.755149,8.2431,60.454862,国发股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600543.SH,2023-12-29,0.610087,bottom_staging_handle_breakout_confirm,5.91,6.07,5.79,6.04,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-08-09,2023-12-20,2023-12-21,2023-12-25,2023-12-28,2023-12-28,2023-12-29,90,7.541284,5.500363,8.807339,4,35,14,1.177274,1.636243,5,2.417962,True,0.848517,0.875641,1.0,1.0,0.0,2.417962,0.843741,0.55931,0.785714,0.642857,1.2007,1.532827,2.3729,5.818326,5.837729,1.919345,3.464889,3.464889,-0.975559,0.329379,0.329379,80.0,7.47331,6.844347,66.145352,莫高股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600548.SH,2023-03-01,0.566567,bottom_staging_handle_breakout_confirm,9.13,9.19,9.01,9.19,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-10-10,2023-02-20,2023-02-21,2023-02-27,2023-03-01,2023-03-01,2023-03-01,90,12.692067,13.212152,13.554029,1,26,6,0.764882,1.709816,5,0.887902,False,0.79074,1.112328,0.333333,0.666667,0.0,0.887902,0.889207,0.488952,2.25,1.0,0.989,1.199773,0.989,9.013301,9.018984,0.850958,1.896174,1.896174,-0.062588,0.034365,0.034365,64.0,8.372642,7.020166,63.675313,深高速
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600548.SH,2024-05-22,0.52483,bottom_staging_handle_breakout_confirm,10.67,11.19,10.34,11.0,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-12-21,2024-05-10,2024-05-13,2024-05-17,2024-05-20,2024-05-20,2024-05-22,90,15.983927,12.763805,18.874874,2,28,7,2.492542,1.327832,6,2.998066,False,0.917582,0.87652,1.0,0.333333,0.0,2.998066,0.759633,0.588342,0.580645,0.882353,1.1538,2.011567,3.6758,10.384845,10.466084,2.553288,5.101397,5.101397,1.12778,0.391681,0.391681,90.0,16.156283,15.469401,69.448635,深高速
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600557.SH,2025-07-30,0.611663,bottom_staging_handle_breakout_confirm,16.58,17.04,15.45,16.65,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-02-28,2025-07-10,2025-07-11,2025-07-29,,,2025-07-30,90,21.542678,5.903922,25.371966,2,32,12,3.15057,1.518852,12,3.624595,False,1.381106,1.372105,0.545455,0.545455,0.0,3.624595,0.43043,0.683936,,,,1.796064,0.4222,15.566101,15.992601,2.851702,4.110646,4.110646,-0.473806,1.936438,1.936438,71.0,26.136364,17.342354,62.961788,康缘药业
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600573.SH,2022-12-22,0.611736,bottom_staging_handle_breakout_confirm,10.82,11.2,10.49,11.02,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-07-21,2022-12-01,2022-12-02,2022-12-20,,,2022-12-22,90,15.957918,11.285129,19.601329,4,30,11,3.142011,1.712024,13,2.955195,False,0.681387,1.15273,0.636364,0.636364,0.0,2.955195,0.435383,0.557052,,,,1.07605,2.1316,10.34877,10.739098,4.360229,2.615693,2.615693,1.866698,1.548301,1.548301,82.0,8.678501,11.949206,56.78391,惠泉啤酒
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600573.SH,2024-10-25,0.620341,bottom_staging_handle_breakout_confirm,10.37,10.86,9.98,10.8,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-05-27,2024-10-09,2024-10-10,2024-10-16,,,2024-10-25,90,10.820344,0.0,16.509273,1,28,7,5.13347,1.58317,10,2.60521,True,0.685676,0.924916,1.0,0.666667,0.0,2.60521,0.744779,0.59634,,,,1.988595,4.4487,9.948423,10.211387,2.930883,5.764282,5.764282,6.913703,1.49101,1.49101,63.0,14.893617,13.864996,68.201103,惠泉啤酒
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600595.SH,2025-08-11,0.501451,bottom_staging_handle_breakout_confirm,5.09,5.37,4.51,5.34,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-03-10,2025-07-18,2025-07-21,2025-07-31,,,2025-08-11,90,27.177897,9.338212,33.915985,2,32,8,5.29816,1.27602,14,5.321508,False,0.781068,0.828457,0.714286,0.428571,0.0,5.321508,0.506773,0.573751,,,,1.539541,5.7426,4.56756,4.747614,3.994249,12.477552,12.477552,1.013982,2.578319,2.578319,88.0,48.333333,30.363137,74.893238,中孚实业
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600600.SH,2022-08-02,0.492951,bottom_staging_handle_breakout_confirm,107.43,108.92,98.02,106.28,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-03-11,2022-07-22,2022-07-25,2022-07-29,,,2022-08-02,90,22.709671,17.070947,25.153022,3,21,8,1.991164,1.456401,5,2.213834,False,1.337384,0.981408,0.333333,0.333333,0.0,2.213834,0.603534,0.665591,,,,1.236866,-1.6472,98.958735,99.609722,1.24422,6.696412,6.696412,0.815967,0.642216,0.642216,86.0,15.975557,17.435491,65.547828,青岛啤酒
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600663.SH,2024-10-31,0.47908,bottom_staging_handle_breakout_confirm,10.73,11.0,9.65,10.84,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2024-05-31,2024-10-15,2024-10-16,2024-10-18,2024-10-25,2024-10-25,2024-10-31,90,27.942118,0.0,30.746574,3,22,5,2.191973,1.251749,10,5.803109,False,1.087766,1.449704,0.0,0.0,0.0,5.803109,0.397601,0.786173,1.142857,0.769231,2.0833,1.012521,1.9755,9.847176,10.353464,3.684551,4.699255,4.699255,2.851395,2.620584,2.620584,73.0,17.062635,18.171825,64.793297,陆家嘴
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600664.SH,2022-12-15,0.537033,bottom_staging_handle_breakout_confirm,3.65,3.74,3.05,3.63,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-07-22,2022-12-02,2022-12-05,2022-12-07,,,2022-12-15,90,13.245283,6.82243,18.867925,2,26,7,4.965012,1.951493,7,3.278689,False,1.379482,1.180925,0.0,0.0,0.0,3.278689,0.321776,0.635249,,,,1.404201,0.554,3.045947,3.351856,3.416113,8.298197,8.298197,1.135229,9.012756,9.012756,84.0,21.812081,25.240792,67.809024,哈药股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600664.SH,2023-11-23,0.521023,bottom_staging_handle_breakout_confirm,3.65,3.72,3.54,3.71,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2023-06-13,2023-10-26,2023-10-27,2023-11-10,,,2023-11-23,90,7.196262,3.22841,11.52648,4,22,5,4.039523,2.177609,18,1.129944,False,0.740552,1.453019,0.888889,0.444444,0.0,1.129944,0.691332,0.506994,,,,1.174995,1.6438,3.42722,3.607171,4.457826,2.850672,2.850672,0.103858,1.792421,1.792421,55.0,0.542005,9.544549,66.100652,哈药股份
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600674.SH,2023-02-28,0.525986,bottom_staging_handle_breakout_confirm,12.75,12.99,12.61,12.98,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-09-30,2023-02-17,2023-02-20,2023-02-27,2023-02-28,2023-02-28,2023-02-28,90,11.623371,5.289855,13.662559,2,27,8,1.826847,1.318311,5,1.665345,False,1.184035,0.995773,0.25,0.5,0.0,1.665345,0.829567,0.640804,1.761905,0.958333,1.8838,1.877266,1.8838,12.577699,12.667543,1.92643,2.466596,2.466596,0.851703,0.438712,0.438712,33.0,-3.851852,6.930285,67.282434,川投能源
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600678.SH,2025-07-11,0.561988,bottom_staging_handle_breakout_confirm,8.91,9.8,8.32,9.46,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-02-12,2025-06-24,2025-06-25,2025-07-02,2025-07-03,2025-07-03,2025-07-11,90,25.699482,1.711328,27.46114,4,43,15,1.401484,1.871515,11,3.485577,False,0.952992,1.882034,0.75,0.25,0.0,3.485577,0.697447,0.501585,1.689655,0.612245,2.6807,2.445797,6.1728,8.450438,8.539968,1.888214,10.773251,10.773251,0.580416,2.489291,2.489291,87.0,46.666667,23.745054,70.383591,四川金顶
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600724.SH,2026-01-08,0.59692,bottom_staging_handle_breakout_confirm,5.63,5.9,5.56,5.87,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2025-08-08,2025-12-19,2025-12-22,2026-01-07,2026-01-08,2026-01-08,2026-01-08,90,17.634724,15.387852,20.57035,3,33,13,2.495544,1.638034,10,3.417266,True,0.915726,0.842767,0.666667,0.666667,0.0,3.417266,0.665931,0.347773,1.631579,0.90625,4.078,1.157336,4.078,5.554078,5.587477,3.527529,5.056352,5.056352,0.405955,-0.48406,-0.48406,69.0,23.839662,13.185718,62.332017,宁波富达
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600729.SH,2023-02-28,0.537238,bottom_staging_handle_breakout_confirm,25.82,26.62,25.02,26.2,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-09-16,2023-02-17,2023-02-20,2023-02-22,,,2023-02-28,90,20.882061,15.895468,25.569871,4,30,17,3.878003,1.902868,5,1.278977,False,0.872559,1.218391,1.0,0.0,0.0,1.278977,0.819491,0.346563,,,,1.110552,1.4717,24.421037,24.791832,3.762996,5.67997,5.67997,0.420303,1.334261,1.334261,74.0,14.16122,16.168222,70.542594,重庆百货
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600738.SH,2023-04-06,0.581369,bottom_staging_handle_breakout_confirm,7.55,7.85,7.3,7.79,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-11-11,2023-03-24,2023-03-27,2023-03-31,,,2023-04-06,90,8.719021,4.907677,10.928635,4,29,7,2.032409,1.545356,6,1.780822,True,0.813924,0.829093,1.0,0.666667,0.0,1.780822,0.669336,0.46345,,,,1.087436,3.5904,7.26503,7.36217,2.270741,5.8112,5.8112,2.56937,1.057346,1.057346,72.0,29.833333,11.34669,64.000638,丽尚国潮
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600756.SH,2023-01-19,0.574383,bottom_staging_handle_breakout_confirm,15.0,15.43,13.77,15.07,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-08-22,2023-01-03,2023-01-04,2023-01-13,2023-01-16,2023-01-16,2023-01-19,90,25.656253,12.349774,26.258714,4,36,18,0.479452,1.409662,10,6.535948,False,1.1013,1.612822,0.833333,0.666667,0.0,6.535948,0.617531,0.560375,0.555556,0.740741,2.6619,1.875542,-0.1325,14.35374,14.200982,2.20333,6.119421,6.119421,-2.099869,1.19951,1.19951,84.0,15.214067,13.823185,60.936839,浪潮软件
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,600760.SH,2022-08-04,0.541244,bottom_staging_handle_breakout_confirm,64.61,65.12,59.8,63.4,cup_v3_bottom_staging,handle_breakout_confirm,rolling_1m,2022-03-15,2022-07-26,2022-07-27,2022-08-03,,,2022-08-04,90,15.894245,4.136767,18.008581,3,25,7,1.824367,1.834581,5,2.107023,False,2.44154,2.449493,0.5,0.25,0.0,2.107023,0.322119,0.840651,,,,1.40281,-1.7054,60.03508,60.556244,1.707201,4.696058,4.696058,0.067146,0.774879,0.774879,89.0,19.554969,13.155856,61.126778,中航沈飞
