strategy_id,strategy_name,symbol,name,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,eligible_execution,ret_1d_pct,vol_ratio_20,box_quality_60,handle_quality_10,alpha_vs_hs300_10d_pct,diag_highwin_shared_cls_prob,diag_highwin_shared_reg_score,branch_trend_lgbm_cls_prob,branch_trend_lgbm_reg_score
both_highwin_highwin_exec,双入口高胜率执行,600415.SH,小商品城,2025-07-28,0.214363,box,201.42635,214.822648,175.886646,211.834985,True,4.766444,1.217596,0.341508,0.247268,14.536365,0.214363,0.104564,,
both_highwin_highwin_exec,双入口高胜率执行,603186.SH,华正新材,2025-07-28,0.214363,box,33.671239,36.046037,30.957184,35.558355,True,6.510003,1.350518,0.350524,0.171564,2.530778,0.214363,0.10164,,
both_highwin_highwin_exec,双入口高胜率执行,002317.SZ,众生药业,2025-07-28,0.211941,box,190.084581,207.229913,169.167276,205.05817,True,7.87733,1.26155,0.261239,0.187608,8.487651,0.211941,0.091955,,
both_highwin_highwin_exec,双入口高胜率执行,688510.SH,航亚科技,2025-07-29,0.214363,box,24.385105,26.883242,22.760802,26.58511,True,8.655462,2.011316,0.343229,0.230868,7.965426,0.214363,0.107446,,
both_highwin_highwin_exec,双入口高胜率执行,605128.SH,上海沿浦,2025-07-29,0.212375,box,80.66308,85.321574,68.615252,84.243007,True,4.141844,1.408066,0.316319,0.222381,14.051095,0.212375,0.10335,,
both_highwin_highwin_exec,双入口高胜率执行,002110.SZ,三钢闽光,2025-07-29,0.211941,box,10.84884,11.705327,8.445917,11.610162,True,6.78337,1.161553,0.270482,0.015,13.718139,0.211941,0.093812,,
both_highwin_highwin_exec,双入口高胜率执行,300841.SZ,康华生物,2025-07-30,0.211941,box,163.547072,179.403702,144.875227,176.251626,True,7.436198,1.841323,0.274807,0.09,12.749282,0.211941,0.09904,,
both_highwin_highwin_exec,双入口高胜率执行,301237.SZ,和顺科技,2025-07-30,0.211941,box,39.149521,42.41464,30.013569,41.755235,True,6.395664,1.531139,0.240112,0.03,26.794147,0.211941,0.087339,,
both_highwin_highwin_exec,双入口高胜率执行,000715.SZ,中兴商业,2025-07-30,0.211763,box,13.334082,13.687303,12.45103,13.665227,True,2.31405,1.230134,0.563006,0.352332,-0.770508,0.211763,0.101676,,
both_highwin_highwin_exec,双入口高胜率执行,002380.SZ,科远智慧,2025-07-31,0.214276,box,83.748822,87.877522,78.579556,86.601989,True,1.574803,2.571806,0.688287,0.152578,7.658617,0.214276,0.104226,,
