strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,base_shape_score,cup_depth_pct,handle_depth_pct,close_vs_ma60_pct,ma20_slope_pct,box_width_pct_20,box_stability_40,box_quality_60,handle_quality_10,breakout_ratio_pct,volume_ratio_20,ret_1d_pct,alpha_vs_hs300_10d_pct,amount_ma20_yuan,trend_strength_score,box_quality_score,volume_confirm_score,structure_confirm_score,name
cup_v2_trend_scored,杯柄 V2 趋势增强,000001.SZ,2024-05-17,0.560218,trend_cup,36.341145,37.121277,35.138441,37.121277,0.843241,18.09872,1.1883,8.210546,1.954213,10.595447,0.686642,0.706718,0.358281,4.387569,1.698712,2.238138,3.797473,1808922312.7,0.255974,0.471749,0.882904,0.343974,平安银行
cup_v2_trend_scored,杯柄 V2 趋势增强,000001.SZ,2025-06-26,0.564935,trend_cup,44.228479,45.806757,42.760314,45.549828,0.658323,13.811533,1.187447,11.889708,1.956821,11.118143,0.508896,0.606276,0.239543,5.258694,1.783988,2.902156,4.867226,1439397927.65,0.460698,0.462905,0.911329,0.363474,平安银行
cup_v2_trend_scored,杯柄 V2 趋势增强,000039.SZ,2025-03-21,0.639788,trend_cup,22.296373,23.639528,21.49048,23.346476,0.772494,19.0899,-0.686499,18.760223,2.81435,16.115702,0.343195,0.472962,0.18,6.104329,3.150345,4.709748,14.282564,375911083.35,0.754004,0.33934,1.0,0.226048,中集集团
cup_v2_trend_scored,杯柄 V2 趋势增强,000042.SZ,2025-07-09,0.560594,trend_cup,18.744239,19.214609,15.522206,19.097016,0.436847,22.788204,8.587258,16.635944,2.056849,17.747858,0.481771,0.517369,0.208776,8.847185,1.849036,2.01005,11.674114,55138917.1,0.736881,0.317906,0.933012,0.441416,中洲控股
cup_v2_trend_scored,杯柄 V2 趋势增强,000048.SZ,2023-02-27,0.560029,trend_cup,32.710201,33.659655,29.632135,33.368693,0.627104,24.536585,4.302671,13.875098,1.984748,11.101001,0.211803,0.462133,0.284162,6.292683,1.208989,2.013109,10.922786,60396208.4,0.574488,0.355993,0.719663,0.506573,京基智农
cup_v2_trend_scored,杯柄 V2 趋势增强,000065.SZ,2025-08-15,0.562194,trend_cup,53.883462,56.490726,47.017666,56.186545,0.464555,27.059774,10.504549,18.368342,2.92831,16.076923,0.402595,0.468031,0.202457,6.054419,2.062018,7.036424,13.590056,404670499.55,0.79002,0.28939,1.0,0.28349,北方国际
cup_v2_trend_scored,杯柄 V2 趋势增强,000070.SZ,2025-06-06,0.569497,trend_cup,16.885422,17.477028,15.480358,17.353777,0.623848,19.617225,-0.15949,13.633918,2.460484,11.424542,0.122186,0.358807,0.313162,12.280702,1.43932,2.773723,7.524262,72522151.15,0.620556,0.276297,0.79644,0.52297,特发信息
cup_v2_trend_scored,杯柄 V2 趋势增强,000301.SZ,2025-09-08,0.629017,trend_cup,11.957003,12.387025,9.603827,12.27952,0.693904,23.333333,14.649682,15.149818,2.699473,17.068467,0.384055,0.516677,0.184007,7.083333,1.590726,3.212851,7.008788,197180273.4,0.734646,0.331894,0.846909,0.48503,东方盛虹
cup_v2_trend_scored,杯柄 V2 趋势增强,000338.SZ,2025-02-21,0.59703,trend_cup,206.285565,218.387651,199.409379,216.324795,0.746655,16.402328,1.894452,12.538008,1.009328,13.602015,0.559173,0.619259,0.211311,1.387153,2.701462,6.499661,9.278605,1416854019.4,0.378277,0.469586,0.798394,0.647313,潍柴动力
cup_v2_trend_scored,杯柄 V2 趋势增强,000408.SZ,2024-01-02,0.594312,trend_cup,29.423328,30.419551,28.369186,30.060448,0.82488,15.521423,1.010509,10.486652,1.27551,10.510282,0.659214,0.620874,0.298506,4.890865,1.368602,2.407261,6.323339,199715376.7,0.297586,0.59247,0.772867,0.494021,藏格矿业
cup_v2_trend_scored,杯柄 V2 趋势增强,000411.SZ,2024-12-12,0.651698,trend_cup,14.942286,15.627356,14.153809,15.588578,0.865086,22.163121,2.925532,14.793369,1.366732,14.820847,0.544527,0.485201,0.247977,6.914894,2.71411,4.6875,4.328622,83791332.55,0.548251,0.489498,1.0,0.29534,英特集团
cup_v2_trend_scored,杯柄 V2 趋势增强,000417.SZ,2022-12-21,0.590049,trend_cup,9.253972,9.848605,9.179643,9.662782,0.744034,20.04008,1.002004,12.040794,2.086743,14.339623,0.367166,0.473276,0.270283,4.208417,1.824009,4.627767,4.793633,80175496.15,0.485331,0.449132,0.92467,0.333926,合百集团
cup_v2_trend_scored,杯柄 V2 趋势增强,000423.SZ,2022-12-26,0.681203,trend_cup,48.718459,51.021733,45.87253,50.358487,0.883654,21.618205,3.817952,12.399571,1.217709,11.155755,0.701476,0.554598,0.206543,5.587863,1.834942,2.528849,8.663589,207396501.2,0.396634,0.615834,0.928314,0.625382,东阿阿胶
cup_v2_trend_scored,杯柄 V2 趋势增强,000425.SZ,2023-01-13,0.619213,trend_cup,38.608765,39.663649,35.16281,39.593324,0.922141,20.076353,7.063197,10.986989,0.817544,11.347518,0.638743,0.604668,0.18613,3.919199,2.101078,2.925046,6.731138,198771066.35,0.268137,0.449739,1.0,0.486841,徐工机械
cup_v2_trend_scored,杯柄 V2 趋势增强,000425.SZ,2025-09-19,0.651603,trend_cup,74.42867,79.863624,68.842745,79.410711,0.813335,20.649895,1.298701,18.32593,3.31518,15.879017,0.143126,0.372663,0.259768,12.542068,1.59209,5.941591,5.761166,1001138172.9,0.840735,0.212929,0.847363,0.378184,徐工机械
cup_v2_trend_scored,杯柄 V2 趋势增强,000528.SZ,2023-03-06,0.572432,trend_cup,18.078151,18.621271,15.078057,18.362643,0.560751,11.392405,7.753165,13.488025,2.542307,14.444444,0.326259,0.534987,0.289122,12.341772,1.972233,2.601156,4.393391,109244170.45,0.622679,0.414627,0.974078,0.324987,柳工
cup_v2_trend_scored,杯柄 V2 趋势增强,000539.SZ,2024-05-28,0.571239,trend_cup,9.321299,9.725168,8.319704,9.692858,0.640746,23.58156,8.687943,12.637277,2.300308,15.03268,0.426051,0.512269,0.32404,6.382979,1.705532,3.448276,4.225014,367748124.7,0.545165,0.466892,0.885177,0.317155,粤电力Ａ
cup_v2_trend_scored,杯柄 V2 趋势增强,000552.SZ,2022-06-08,0.58294,trend_cup,21.867845,23.412043,18.928886,23.162979,0.495711,21.303258,4.761905,16.459763,2.7162,16.170213,0.164686,0.314645,0.244829,16.541353,1.936006,5.681818,7.10825,365677516.55,0.809512,0.211379,0.962002,0.460229,甘肃能化
cup_v2_trend_scored,杯柄 V2 趋势增强,000555.SZ,2023-02-03,0.606227,trend_cup,24.114644,24.746024,20.550402,24.746024,0.792671,20.441052,14.418999,9.728013,3.291791,12.921811,0.414344,0.606314,0.308862,3.053435,1.358433,2.618243,7.611916,97960665.7,0.507475,0.339801,0.769478,0.590131,神州信息
cup_v2_trend_scored,杯柄 V2 趋势增强,000555.SZ,2023-02-15,0.612958,trend_cup,25.05153,25.784746,20.550402,25.68291,0.792671,20.441052,14.418999,12.48216,2.254957,13.033175,0.215851,0.49889,0.275911,6.955047,1.827972,2.938776,6.892736,116120801.45,0.530879,0.298523,0.925991,0.499451,神州信息
cup_v2_trend_scored,杯柄 V2 趋势增强,000582.SZ,2025-04-03,0.583972,trend_cup,13.683637,14.648406,12.863584,14.600167,0.719898,13.752914,6.759907,8.855499,1.59291,10.757409,0.665492,0.710407,0.187459,5.827506,2.222933,5.581395,10.310681,218371192.7,0.246641,0.516165,1.0,0.585538,北部湾港
cup_v2_trend_scored,杯柄 V2 趋势增强,000597.SZ,2023-11-24,0.579284,trend_cup,13.131235,13.473789,12.514637,13.31393,0.52075,17.199782,0.544465,11.231239,3.015828,9.322034,0.486724,0.588363,0.338785,0.777719,2.786841,2.280702,8.324234,89397067.95,0.556492,0.533525,0.722215,0.648044,东北制药
cup_v2_trend_scored,杯柄 V2 趋势增强,000623.SZ,2022-12-12,0.572709,trend_cup,37.888224,38.881634,34.53835,38.511993,0.583899,17.106918,5.974843,14.688682,3.072041,11.467617,0.190976,0.467495,0.236781,4.842767,1.610309,2.647783,3.700566,227696775.0,0.755599,0.359826,0.853436,0.240451,吉林敖东
cup_v2_trend_scored,杯柄 V2 趋势增强,000650.SZ,2023-09-11,0.569256,trend_cup,33.773238,36.487159,32.918855,35.934323,0.626898,13.450292,4.239766,10.197791,0.583789,11.707989,0.689288,0.648956,0.279837,4.532164,2.783207,6.39881,7.771915,236731387.7,0.195073,0.635244,1.0,0.604084,仁和药业
cup_v2_trend_scored,杯柄 V2 趋势增强,000651.SZ,2023-02-23,0.58144,trend_cup,190.562411,196.297172,177.935415,194.824022,0.742464,19.70124,4.678692,9.726646,0.38595,9.354061,0.592872,0.64474,0.270081,4.368658,2.532976,2.633038,8.460744,1129928922.55,0.144169,0.554131,1.0,0.651765,格力电器
cup_v2_trend_scored,杯柄 V2 趋势增强,000651.SZ,2023-03-13,0.589901,trend_cup,192.621696,200.789591,177.935415,200.735499,0.742464,19.70124,4.678692,9.912559,2.120997,12.065184,0.531022,0.623788,0.265208,7.53548,1.542758,4.2123,6.265624,1482173736.8,0.371378,0.559853,0.830919,0.480431,格力电器
cup_v2_trend_scored,杯柄 V2 趋势增强,000690.SZ,2024-05-13,0.58153,trend_cup,11.801471,12.107209,10.843493,12.025679,0.826331,21.755027,2.74223,13.789778,2.04974,10.43771,0.201412,0.431201,0.318908,7.86106,1.317503,2.253033,3.601651,347702584.15,0.577872,0.347683,0.755834,0.248597,宝新能源
cup_v2_trend_scored,杯柄 V2 趋势增强,000690.SZ,2025-06-25,0.590388,trend_cup,9.938658,10.383341,9.471741,10.338873,0.810793,20.711297,2.517162,12.442566,1.075805,9.850107,0.669999,0.618118,0.256085,0.721856,2.202456,3.794643,6.711318,137699660.75,0.381285,0.508093,0.715232,0.509704,宝新能源
cup_v2_trend_scored,杯柄 V2 趋势增强,000725.SZ,2023-02-15,0.656575,trend_cup,5.504071,5.800133,5.315667,5.732846,0.705352,20.29703,2.227723,15.202596,3.106871,15.081206,0.071473,0.422044,0.29665,5.445545,2.214964,4.926108,6.906945,1700793728.5,0.788503,0.271232,1.0,0.487527,京东方Ａ
cup_v2_trend_scored,杯柄 V2 趋势增强,000726.SZ,2025-07-15,0.563459,trend_cup,11.025221,11.153795,10.494854,11.137724,0.747696,24.689898,0.457317,10.546109,1.530102,13.544669,0.64209,0.674626,0.231406,1.822843,2.778724,2.363368,6.515452,58700686.35,0.332713,0.423698,0.852855,0.501737,鲁泰Ａ
cup_v2_trend_scored,杯柄 V2 趋势增强,000728.SZ,2025-07-24,0.638746,trend_cup,19.344904,20.103979,18.700841,20.080977,0.961681,20.581418,1.215067,12.73152,2.286626,10.755149,0.503363,0.63994,0.265799,0.879706,2.073484,3.558719,4.57793,355980776.15,0.548691,0.420542,0.734963,0.358069,国元证券
cup_v2_trend_scored,杯柄 V2 趋势增强,000768.SZ,2024-06-05,0.585221,trend_cup,25.646515,26.991872,24.438873,26.727038,0.759362,26.181354,1.787995,12.120875,1.732736,9.22292,0.114274,0.446358,0.359621,7.407407,1.859391,3.613963,5.665805,516702967.85,0.445529,0.373339,0.936464,0.419411,中航西飞
cup_v2_trend_scored,杯柄 V2 趋势增强,000768.SZ,2025-07-17,0.595389,trend_cup,29.013263,30.851981,28.457371,30.691628,0.763516,25.424929,0.336952,13.476458,2.011529,15.453915,0.418021,0.540967,0.37181,2.159023,1.98907,5.784819,4.935781,910196634.75,0.555689,0.341373,0.874568,0.391968,中航西飞
cup_v2_trend_scored,杯柄 V2 趋势增强,000776.SZ,2025-07-18,0.640709,trend_cup,51.91607,53.802855,51.326449,53.301677,0.976967,19.4163,0.286369,10.894978,2.290455,12.946422,0.515728,0.606053,0.302492,3.550974,1.504489,2.668938,4.435781,976576009.0,0.447139,0.49077,0.818163,0.349944,广发证券
cup_v2_trend_scored,杯柄 V2 趋势增强,000778.SZ,2025-07-22,0.623445,trend_cup,11.206814,11.406426,10.43688,11.37791,0.89192,21.212121,2.917772,12.874213,2.554434,13.966307,0.487549,0.627789,0.235133,1.303687,2.13469,2.307692,4.244261,239144054.75,0.590094,0.37638,0.787961,0.320807,新兴铸管
cup_v2_trend_scored,杯柄 V2 趋势增强,000783.SZ,2025-07-24,0.626,trend_cup,21.215016,22.297713,20.57125,22.180665,0.88042,22.500275,2.766252,12.930523,1.635464,10.367454,0.467615,0.551774,0.288121,4.840941,2.052842,4.264099,3.595522,547364916.6,0.478351,0.44188,1.0,0.269044,长江证券
cup_v2_trend_scored,杯柄 V2 趋势增强,000791.SZ,2025-04-01,0.635296,trend_cup,11.103924,11.46853,10.523868,11.352519,0.806111,16.79049,2.307692,12.60891,2.771231,17.196532,0.416488,0.566437,0.205275,1.783061,1.611727,4.261796,9.361647,277266943.45,0.602454,0.371167,0.701792,0.626068,甘肃能源
cup_v2_trend_scored,杯柄 V2 趋势增强,000791.SZ,2025-04-25,0.61013,trend_cup,11.46853,11.899429,11.054205,11.84971,0.883231,19.42446,4.028777,12.80568,1.468495,12.952646,0.255318,0.511773,0.28301,2.877698,1.545004,3.473227,7.196854,363753892.8,0.450544,0.315304,0.81638,0.52761,甘肃能源
cup_v2_trend_scored,杯柄 V2 趋势增强,000799.SZ,2025-08-18,0.58905,trend_cup,55.532718,58.319228,53.426381,57.540322,0.669009,24.518119,2.248093,16.7308,1.410302,13.186606,0.215647,0.402231,0.261965,2.352756,1.540461,3.594707,6.907799,509554321.75,0.661332,0.337026,0.749248,0.472232,酒鬼酒
cup_v2_trend_scored,杯柄 V2 趋势增强,000811.SZ,2023-02-14,0.584151,trend_cup,48.754412,50.268524,40.502501,50.154966,0.732035,22.459893,17.755573,11.793905,2.84006,12.198795,0.253217,0.523273,0.374807,1.222307,1.616139,2.792863,8.001855,92068021.15,0.56578,0.312958,0.633168,0.6184,冰轮环境
cup_v2_trend_scored,杯柄 V2 趋势增强,000829.SZ,2026-01-12,0.594266,trend_cup,11.807842,12.310521,10.597307,12.207934,0.678707,18.18973,10.095735,12.837208,0.96274,13.916667,0.541944,0.583695,0.214608,3.56832,2.150118,5.030891,7.936557,350186218.35,0.389076,0.44376,1.0,0.580548,天音控股
cup_v2_trend_scored,杯柄 V2 趋势增强,000830.SZ,2025-08-21,0.614493,trend_cup,19.19554,20.37872,17.638724,20.20747,0.854566,19.165713,8.481422,18.071677,1.546868,13.445378,0.053348,0.404296,0.29681,4.846527,2.277735,5.442729,3.058419,372743532.15,0.633821,0.264358,1.0,0.194499,鲁西化工
cup_v2_trend_scored,杯柄 V2 趋势增强,000837.SZ,2025-02-19,0.566415,trend_cup,10.786981,11.566268,9.597542,11.566268,0.472756,16.281513,1.680672,16.542972,4.970686,17.730496,0.0,0.32272,0.192755,18.487395,1.758313,5.617978,5.479607,539663192.75,0.97461,0.085172,0.902771,0.324477,秦川机床
cup_v2_trend_scored,杯柄 V2 趋势增强,000863.SZ,2024-12-11,0.602112,trend_cup,5.363404,5.700301,5.228645,5.60597,0.867127,22.469136,3.241895,12.18986,0.940071,15.130024,0.497521,0.448509,0.319867,2.716049,1.781967,4.0,6.240035,135551147.1,0.350279,0.453117,0.875162,0.45109,三湘印象
cup_v2_trend_scored,杯柄 V2 趋势增强,000878.SZ,2025-07-22,0.638303,trend_cup,14.888955,15.500069,13.866728,15.488957,0.760797,21.203008,1.10935,15.620579,2.785859,14.551971,0.363946,0.534952,0.196689,6.971248,1.656815,3.182828,5.637795,731642969.4,0.771598,0.289676,0.868938,0.390579,云南铜业
cup_v2_trend_scored,杯柄 V2 趋势增强,000881.SZ,2026-01-12,0.581325,trend_cup,10.400351,10.824855,9.852964,10.713143,0.894237,20.175439,3.289474,11.932459,1.52074,15.273478,0.489827,0.569079,0.383254,5.153509,1.383404,3.007519,3.618319,283722392.1,0.408562,0.413129,0.777801,0.30362,中广核技
cup_v2_trend_scored,杯柄 V2 趋势增强,000883.SZ,2024-03-15,0.564483,trend_cup,12.928131,13.513356,12.39611,13.486754,0.489382,15.053763,-0.215054,14.662646,3.114301,13.976378,0.297306,0.500984,0.212263,9.032258,1.301438,3.469388,10.274347,138902595.0,0.759435,0.283489,0.750479,0.543349,湖北能源
cup_v2_trend_scored,杯柄 V2 趋势增强,000883.SZ,2024-04-01,0.613012,trend_cup,14.151782,14.417793,12.39611,14.231585,0.506192,15.053763,-0.215054,17.161837,3.119152,14.944649,0.198075,0.398809,0.270088,15.053763,1.531404,2.294455,7.864589,140317877.3,0.880903,0.296762,0.827135,0.545573,湖北能源
cup_v2_trend_scored,杯柄 V2 趋势增强,000902.SZ,2024-04-19,0.573739,trend_cup,26.409135,27.438062,25.311613,27.186547,0.767267,20.757967,1.160714,9.393688,1.098298,13.166667,0.664275,0.589461,0.234375,2.411714,2.674964,2.677029,7.273916,89567549.1,0.214714,0.5266,0.926464,0.538221,新洋丰
cup_v2_trend_scored,杯柄 V2 趋势增强,000915.SZ,2024-03-19,0.568828,trend_cup,50.470473,52.277675,47.511909,51.767577,0.319762,28.414162,1.54032,17.695137,3.5008,17.117368,0.003823,0.270424,0.285842,5.682832,2.031103,2.540416,9.019795,112650781.5,0.898981,0.139721,0.993701,0.601874,华特达因
cup_v2_trend_scored,杯柄 V2 趋势增强,000926.SZ,2023-07-25,0.636977,trend_cup,5.679746,5.921438,4.821742,5.861015,0.571872,14.41048,12.882096,13.552113,3.061345,15.918367,0.467865,0.570461,0.212799,5.895197,3.242335,3.632479,9.551388,92492317.75,0.691119,0.398933,1.0,0.615101,福星股份
cup_v2_trend_scored,杯柄 V2 趋势增强,000927.SZ,2025-07-22,0.625614,trend_cup,2.885863,2.937581,2.730709,2.937581,0.863131,16.666667,2.222222,10.493588,2.16037,11.603341,0.628779,0.690228,0.234507,4.109122,2.768776,2.527076,5.383143,119277148.45,0.408579,0.436363,1.0,0.421645,中国铁物
cup_v2_trend_scored,杯柄 V2 趋势增强,000948.SZ,2025-06-16,0.590754,trend_cup,30.222652,31.784585,28.418088,31.587448,0.657884,28.891099,3.402062,12.836532,1.856665,16.009501,0.390389,0.396685,0.208144,3.580308,2.109139,4.568273,8.240741,536861770.6,0.500779,0.323065,1.0,0.55467,南天信息
cup_v2_trend_scored,杯柄 V2 趋势增强,000950.SZ,2024-12-17,0.560572,trend_cup,9.93243,10.345593,9.387055,10.229907,0.519467,24.055968,3.401361,12.369316,2.063141,13.41853,0.519027,0.497693,0.315201,5.272109,2.140598,3.511706,6.027641,183432398.05,0.500632,0.461418,1.0,0.446057,重药控股
cup_v2_trend_scored,杯柄 V2 趋势增强,000951.SZ,2025-07-22,0.623093,trend_cup,58.910753,61.524226,50.067116,61.339746,0.779925,19.18407,19.086935,14.27468,2.635639,14.142929,0.52035,0.612653,0.237298,-0.869329,2.544357,3.90625,8.438711,214943703.45,0.678048,0.378205,0.516334,0.632256,中国重汽
cup_v2_trend_scored,杯柄 V2 趋势增强,000960.SZ,2025-07-18,0.615055,trend_cup,22.092542,22.992053,19.094171,22.787619,0.685791,18.621134,3.37931,14.669975,3.336102,16.59751,0.269499,0.520478,0.213797,9.202438,1.664823,3.915475,4.715493,506996640.9,0.787567,0.309326,0.871608,0.322921,锡业股份
cup_v2_trend_scored,杯柄 V2 趋势增强,000963.SZ,2025-05-23,0.603649,trend_cup,181.16183,187.555776,157.291094,184.912945,0.573851,22.605651,7.726932,16.852157,2.210345,16.136364,0.358352,0.484534,0.202767,8.477119,1.502313,2.456306,10.951583,595740351.25,0.76808,0.353721,0.817438,0.485595,华东医药
cup_v2_trend_scored,杯柄 V2 趋势增强,000963.SZ,2025-06-12,0.593407,trend_cup,187.866472,196.504011,157.291094,194.64694,0.573851,22.605651,7.726932,16.805512,3.401554,15.790347,0.170301,0.389691,0.201156,14.187459,1.206821,3.847926,5.909104,697709516.65,0.914389,0.261596,0.71894,0.375952,华东医药
cup_v2_trend_scored,杯柄 V2 趋势增强,000975.SZ,2024-03-29,0.66177,trend_cup,40.896808,42.880256,30.412869,42.714968,0.828294,20.529374,16.84958,19.653409,3.369483,15.198238,0.110318,0.355961,0.208332,16.785023,1.606254,6.914894,9.689924,527996589.15,0.773774,0.192506,0.852085,0.549746,山金国际
cup_v2_trend_scored,杯柄 V2 趋势增强,000997.SZ,2023-02-09,0.575678,trend_cup,29.23574,30.363235,28.543419,30.22477,0.701804,22.555411,0.688231,11.204105,2.81354,11.726384,0.419784,0.590046,0.202474,-0.391134,2.015264,3.173531,9.359625,107305972.7,0.529698,0.40568,0.56453,0.631282,新大陆
cup_v2_trend_scored,杯柄 V2 趋势增强,001201.SZ,2025-07-21,0.64062,trend_cup,28.694278,30.222579,28.333668,29.999344,0.939347,19.536817,2.019002,14.2166,2.599355,14.96063,0.292659,0.501959,0.2592,3.741093,1.18942,4.673457,3.357382,70500408.7,0.670286,0.420463,0.71314,0.230053,东瑞股份
cup_v2_trend_scored,杯柄 V2 趋势增强,001227.SZ,2025-07-09,0.567811,trend_cup,2.998491,3.077996,2.816764,3.066638,0.814815,19.047167,3.501946,11.693326,1.776802,9.9631,0.5696,0.637944,0.22806,2.136752,1.346601,2.272727,4.677491,263461622.4,0.427285,0.487314,0.657628,0.353716,兰州银行
cup_v2_trend_scored,杯柄 V2 趋势增强,001259.SZ,2024-01-16,0.561871,trend_cup,31.22,31.87,27.2,31.85,0.622809,11.513158,8.816628,9.660574,2.515285,15.0,0.506777,0.651363,0.253125,4.769737,1.605494,3.274968,9.763189,53337784.65,0.406665,0.399059,0.851831,0.631539,利仁科技
cup_v2_trend_scored,杯柄 V2 趋势增强,001286.SZ,2024-04-11,0.573121,trend_cup,10.337512,10.916413,10.151437,10.8027,0.503139,25.757576,0.808081,16.644652,1.047446,11.363636,0.219627,0.366493,0.289057,5.555556,2.218721,3.567889,10.196116,257913620.5,0.611189,0.325833,1.0,0.538632,陕西能源
cup_v2_trend_scored,杯柄 V2 趋势增强,001289.SZ,2023-06-26,0.624652,trend_cup,20.584954,22.648482,20.111852,22.255908,0.716427,20.262664,6.285178,16.417439,1.535292,14.133333,0.225393,0.435605,0.22091,3.705441,1.503243,6.863219,7.656831,207844089.05,0.659547,0.366752,0.817748,0.524437,龙源电力
cup_v2_trend_scored,杯柄 V2 趋势增强,001965.SZ,2023-05-04,0.608769,trend_cup,10.93259,11.403822,9.825194,11.22711,0.544857,14.057143,4.685714,11.631721,2.040119,12.603306,0.632001,0.610137,0.219645,8.914286,3.452432,3.812636,9.351632,72278612.6,0.456777,0.58726,1.0,0.642055,招商公路
cup_v2_trend_scored,杯柄 V2 趋势增强,002008.SZ,2025-03-18,0.591972,trend_cup,50.14709,53.368344,46.978072,52.706681,0.698845,18.064977,3.677258,13.615464,1.397099,12.463295,0.354165,0.47091,0.195433,8.068547,1.910416,5.691341,6.640226,1191090630.1,0.486608,0.409732,0.953472,0.449375,大族激光
cup_v2_trend_scored,杯柄 V2 趋势增强,002019.SZ,2023-04-17,0.572333,trend_cup,39.898481,40.991956,38.618316,40.671914,0.658984,17.65928,-0.277008,11.93756,2.728313,14.703969,0.379661,0.553749,0.388413,5.609418,1.323749,2.348993,6.18773,150955150.45,0.559792,0.375862,0.757916,0.494041,亿帆医药
cup_v2_trend_scored,杯柄 V2 趋势增强,002020.SZ,2025-04-01,0.634736,trend_cup,84.621378,87.892057,81.231765,86.524318,0.72289,16.129032,2.078853,13.056541,2.757229,13.328823,0.26614,0.493243,0.2817,4.301075,1.277254,2.320675,9.199567,184104197.05,0.625573,0.419815,0.742418,0.642853,京新药业
cup_v2_trend_scored,杯柄 V2 趋势增强,002022.SZ,2023-03-17,0.618771,trend_cup,18.934741,19.832388,17.840734,19.692131,0.760779,16.322009,4.072398,11.83538,2.481564,13.861386,0.484931,0.581076,0.266871,3.692762,1.804891,3.846154,11.826314,76600905.7,0.523272,0.427054,0.918297,0.463357,科华生物
cup_v2_trend_scored,杯柄 V2 趋势增强,002033.SZ,2024-04-11,0.630191,trend_cup,40.108054,42.651491,38.034174,42.338453,0.713283,26.589595,0.511771,16.865583,2.392791,14.495413,0.38822,0.435078,0.218654,4.238921,1.567292,4.038462,12.089055,294813230.45,0.791631,0.312153,0.839097,0.392687,丽江股份
cup_v2_trend_scored,杯柄 V2 趋势增强,002043.SZ,2024-04-29,0.610461,trend_cup,40.16907,42.224051,36.408066,41.875092,0.814304,19.770774,10.315186,8.794198,1.693263,13.774105,0.616671,0.649956,0.18,3.151862,2.308969,3.349282,10.040913,122431265.3,0.25578,0.501374,1.0,0.58842,兔宝宝
cup_v2_trend_scored,杯柄 V2 趋势增强,002056.SZ,2025-07-11,0.569205,trend_cup,71.347526,73.512488,64.612089,72.213511,0.613563,22.567836,5.621926,11.871794,1.157982,12.10733,0.508516,0.577678,0.295799,2.729855,2.406169,2.878684,6.081117,390985569.45,0.359847,0.569649,0.966232,0.464243,横店东磁
cup_v2_trend_scored,杯柄 V2 趋势增强,002064.SZ,2023-02-21,0.58685,trend_cup,36.536472,37.598065,33.263229,37.199967,0.729927,24.125,1.052632,13.679373,2.603627,13.529412,0.127918,0.446381,0.192194,5.125,1.946881,2.937576,3.508091,165880605.2,0.640974,0.310749,0.965627,0.20736,华峰化学
cup_v2_trend_scored,杯柄 V2 趋势增强,002065.SZ,2023-02-09,0.644205,trend_cup,43.388957,45.654519,38.239951,45.448559,0.849513,19.375,12.96875,9.051973,2.499793,10.977444,0.477308,0.62744,0.238754,3.4375,2.738864,4.08805,8.247453,137136848.1,0.370917,0.44614,1.0,0.622045,东华软件
cup_v2_trend_scored,杯柄 V2 趋势增强,002091.SZ,2024-11-20,0.562702,trend_cup,31.872984,33.020084,28.008608,32.979116,0.418714,24.34128,13.048934,16.046554,2.700648,13.09626,0.356754,0.393187,0.184374,2.381715,1.905348,2.941176,10.779597,213183533.65,0.784612,0.313103,0.874497,0.470139,江苏国泰
cup_v2_trend_scored,杯柄 V2 趋势增强,002092.SZ,2023-02-02,0.587608,trend_cup,13.355962,13.95145,12.096928,13.798325,0.600705,26.355612,8.846154,14.956649,0.936595,13.292683,0.427271,0.474528,0.243389,2.269861,2.9148,3.841229,8.731701,205293863.35,0.503555,0.405946,0.908733,0.621526,中泰化学
cup_v2_trend_scored,杯柄 V2 趋势增强,002092.SZ,2025-05-14,0.572025,trend_cup,8.499258,8.706557,8.257409,8.689282,0.566699,18.069815,0.416667,10.343315,3.795768,15.277778,0.445862,0.563521,0.191162,3.285421,1.928567,2.028398,6.667856,100402414.6,0.604655,0.315857,0.959522,0.473318,中泰化学
cup_v2_trend_scored,杯柄 V2 趋势增强,002128.SZ,2025-07-22,0.622019,trend_cup,38.251,40.933588,36.34038,40.586202,0.650149,15.876893,3.571206,13.609994,1.535263,12.095461,0.667741,0.630182,0.216373,7.063703,2.849639,6.051437,7.005976,186721660.2,0.503574,0.531376,1.0,0.522906,电投能源
cup_v2_trend_scored,杯柄 V2 趋势增强,002157.SZ,2024-05-22,0.576434,trend_cup,16.329351,17.137735,14.443122,17.02995,0.447279,26.644737,11.842105,15.518187,1.686281,14.465409,0.508024,0.526671,0.338585,3.947368,2.576089,3.947368,7.471733,104106902.1,0.628462,0.382152,1.0,0.568623,正邦科技
cup_v2_trend_scored,杯柄 V2 趋势增强,002206.SZ,2025-05-27,0.633784,trend_cup,61.162271,64.802883,57.227047,64.196114,0.534384,22.95082,0.0,15.677366,2.736778,14.04309,0.042684,0.262197,0.42133,12.177926,2.256838,4.752475,9.009145,149863087.05,0.768618,0.310069,1.0,0.641262,海利得
cup_v2_trend_scored,杯柄 V2 趋势增强,002212.SZ,2023-03-21,0.56083,trend_cup,24.403396,25.326654,22.871626,25.158789,0.887449,20.654912,8.403361,9.372862,0.135673,9.693455,0.707587,0.608374,0.282917,0.671704,1.457883,2.566296,9.465532,205038047.3,0.093229,0.664477,0.511591,0.652054,天融信
