strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,symmetry_score,cup_depth_pct,handle_depth_pct,handle_days,cup_days,rim_gap_pct,breakout_ratio_pct,volume_ratio_20,cup_depth_fit_score,handle_quality_score,breakout_confirm_score,name
cup_v1_strict_breakout,杯柄 V1 严格突破,600064.SH,2022-04-20,0.563968,cup_breakout,10.99,11.41,9.78,11.06,0.160714,14.185111,1.609658,14,64,3.521127,11.267606,2.228193,0.273139,0.822018,1.0,南京高科
cup_v1_strict_breakout,杯柄 V1 严格突破,600064.SH,2024-05-17,0.526521,cup_breakout,6.57,6.82,6.1,6.81,0.537037,13.221884,7.294833,5,82,4.255319,3.495441,2.894967,0.152736,0.416312,1.0,南京高科
cup_v1_strict_breakout,杯柄 V1 严格突破,600064.SH,2025-06-27,0.599134,cup_breakout,7.77,7.91,7.5,7.79,0.630769,16.56051,2.97542,13,105,1.528662,-0.764331,1.403563,0.570064,0.815058,0.380646,南京高科
cup_v1_strict_breakout,杯柄 V1 严格突破,600064.SH,2025-07-07,0.568014,cup_breakout,7.81,7.9,7.5,7.89,0.688525,16.025641,3.846154,5,102,4.102564,1.153846,1.132004,0.503205,0.550427,0.529899,南京高科
cup_v1_strict_breakout,杯柄 V1 严格突破,600064.SH,2025-07-18,0.591932,cup_breakout,8.04,8.06,7.5,8.05,0.404762,16.025641,3.846154,10,58,4.358974,3.205128,0.885698,0.503205,0.781197,0.678566,南京高科
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2023-02-07,0.769653,cup_breakout,8.59,8.68,8.17,8.55,0.761905,18.364929,-1.616915,7,110,4.739336,1.303318,1.672602,0.795616,0.792308,0.728782,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2023-02-20,0.619267,cup_breakout,9.15,9.55,8.17,9.4,0.396825,14.303483,-1.616915,16,87,1.865672,16.915423,2.263454,0.287935,0.792308,1.0,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2024-01-08,0.645445,cup_breakout,14.01,14.67,12.36,14.67,0.918919,15.616246,11.714286,5,70,1.960784,2.731092,4.166732,0.452031,0.244444,0.966387,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2024-01-18,0.519035,cup_breakout,15.5,16.05,12.36,15.93,0.594595,13.928571,11.714286,9,58,0.5,13.785714,1.284245,0.241071,0.42906,0.811415,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2025-01-21,0.841043,cup_breakout,28.21,28.7,25.68,28.28,0.657895,19.560273,2.653525,12,62,0.113723,7.202426,1.512539,0.945034,0.87373,0.887513,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2025-08-12,0.463645,cup_breakout,26.4,27.77,24.92,27.7,0.612903,14.813486,7.326144,5,49,3.550933,-0.645624,1.641804,0.351686,0.415094,0.474898,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2025-08-26,0.497872,cup_breakout,27.71,28.23,25.88,27.92,0.673913,14.813486,6.570397,5,76,0.645624,0.143472,1.485415,0.351686,0.444485,0.521406,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2025-09-05,0.646145,cup_breakout,29.18,30.79,25.88,29.77,0.673913,14.813486,6.570397,10,76,0.645624,6.779053,1.501183,0.351686,0.675254,0.883728,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600066.SH,2025-09-22,0.626115,cup_breakout,29.08,30.0,27.83,29.69,0.516667,16.077739,1.660777,15,90,1.484099,4.911661,0.962604,0.509717,0.773876,0.704201,宇通客车
cup_v1_strict_breakout,杯柄 V1 严格突破,600071.SH,2023-11-07,0.73582,cup_breakout,21.8,23.64,20.51,23.09,0.755102,22.616306,4.426841,6,85,1.151543,6.356518,1.673649,0.672962,0.573999,0.941216,凤凰光学
cup_v1_strict_breakout,杯柄 V1 严格突破,600071.SH,2024-09-30,0.774062,cup_breakout,20.44,21.07,17.12,21.06,0.95,23.478729,3.057758,5,77,4.900377,13.408724,3.088747,0.565159,0.581087,1.0,凤凰光学
cup_v1_strict_breakout,杯柄 V1 严格突破,600071.SH,2024-10-21,0.828736,cup_breakout,21.89,23.89,17.5,23.89,0.904762,23.478729,1.0181,14,79,4.792676,28.648358,1.956442,0.565159,0.845023,1.0,凤凰光学
cup_v1_strict_breakout,杯柄 V1 严格突破,600071.SH,2025-02-07,0.533437,cup_breakout,23.56,24.68,22.81,24.67,0.254902,20.89613,4.759916,5,63,2.443992,0.488798,1.21961,0.887984,0.514892,0.47597,凤凰光学
cup_v1_strict_breakout,杯柄 V1 严格突破,600071.SH,2025-08-20,0.553062,cup_breakout,21.86,22.44,19.9,22.42,1.0,27.030626,9.04936,10,57,2.885042,-0.488238,1.694771,0.121172,0.57885,0.512227,凤凰光学
cup_v1_strict_breakout,杯柄 V1 严格突破,600071.SH,2025-09-01,0.454006,cup_breakout,23.1,23.39,19.9,23.11,0.586207,26.868327,9.04936,18,45,2.669039,2.802491,1.144896,0.141459,0.34808,0.740277,凤凰光学
cup_v1_strict_breakout,杯柄 V1 严格突破,600071.SH,2025-09-22,0.453638,cup_breakout,23.83,25.66,20.61,25.41,0.290909,13.440626,10.352327,17,70,4.828186,10.526316,2.483872,0.180078,0.343563,1.0,凤凰光学
cup_v1_strict_breakout,杯柄 V1 严格突破,600072.SH,2022-11-23,0.488703,cup_breakout,13.11,13.33,12.72,13.17,0.538462,15.575621,1.011673,6,79,3.31076,-0.902935,1.101364,0.446953,0.706811,0.262588,中船科技
cup_v1_strict_breakout,杯柄 V1 严格突破,600072.SH,2022-12-05,0.604509,cup_breakout,13.0,13.49,12.72,13.43,0.538462,15.575621,1.011673,14,79,3.31076,1.053424,1.34201,0.446953,0.845273,0.587348,中船科技
cup_v1_strict_breakout,杯柄 V1 严格突破,600073.SH,2022-12-30,0.482031,cup_breakout,7.82,8.0,7.56,7.95,0.44,16.645807,5.381727,5,107,0.125156,-0.500626,1.412801,0.580726,0.490711,0.416689,光明肉业
cup_v1_strict_breakout,杯柄 V1 严格突破,600073.SH,2023-02-02,0.627977,cup_breakout,8.14,8.28,7.94,8.24,0.672727,18.780488,3.170732,5,91,4.146341,0.487805,1.036851,0.847561,0.576694,0.414926,光明肉业
cup_v1_strict_breakout,杯柄 V1 严格突破,600073.SH,2023-02-13,0.746805,cup_breakout,8.47,8.74,7.94,8.65,0.672727,18.780488,3.170732,8,91,4.146341,5.487805,1.105326,0.847561,0.715155,0.751775,光明肉业
cup_v1_strict_breakout,杯柄 V1 严格突破,600073.SH,2025-04-08,0.70047,cup_breakout,7.5,7.95,7.27,7.87,0.44898,20.671835,3.708609,6,70,2.45478,1.679587,2.298719,0.916021,0.60193,0.834948,光明肉业
cup_v1_strict_breakout,杯柄 V1 严格突破,600073.SH,2025-04-22,0.696677,cup_breakout,7.96,8.67,7.27,8.49,0.44898,20.671835,3.708609,16,70,2.45478,9.689922,1.17087,0.916021,0.648084,0.773623,光明肉业
cup_v1_strict_breakout,杯柄 V1 严格突破,600075.SH,2025-07-25,0.476254,cup_breakout,4.62,4.77,4.27,4.6,0.111111,12.995595,2.511416,12,69,3.524229,1.321586,1.978801,0.124449,0.879257,0.790198,新疆天业
cup_v1_strict_breakout,杯柄 V1 严格突破,600075.SH,2025-08-08,0.459231,cup_breakout,4.4,4.85,4.36,4.74,0.093333,14.502165,5.627706,5,81,1.731602,2.597403,3.709652,0.312771,0.481145,0.949675,新疆天业
cup_v1_strict_breakout,杯柄 V1 严格突破,600076.SH,2026-01-05,0.50546,cup_breakout,3.44,3.71,2.73,3.64,0.212121,16.088328,13.880126,8,39,3.154574,14.826498,2.76363,0.511041,0.298679,1.0,康欣新材
cup_v1_strict_breakout,杯柄 V1 严格突破,600078.SH,2025-07-18,0.682749,cup_breakout,5.96,6.29,5.55,6.15,1.0,25.666667,4.639175,5,103,3.0,2.5,1.796723,0.291667,0.519588,0.919741,澄星股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600078.SH,2025-07-30,0.7158,cup_breakout,6.46,6.57,5.55,6.32,0.807692,23.890785,4.639175,13,93,0.682594,7.849829,1.224495,0.513652,0.750357,0.791498,澄星股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2022-11-14,0.464899,cup_breakout,7.87,8.23,7.55,8.17,0.391304,14.145141,4.791929,5,63,2.460025,0.492005,2.349979,0.268143,0.513647,0.686501,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2023-11-21,0.51416,cup_breakout,7.79,7.9,7.56,7.86,0.872727,12.025316,1.434159,10,102,2.911392,-0.506329,1.08213,0.003165,0.874996,0.305752,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2023-12-01,0.54613,cup_breakout,7.83,7.97,7.74,7.93,0.964912,12.025316,0.641849,9,111,1.392405,0.379747,0.902956,0.003165,0.859655,0.356787,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2023-12-13,0.479074,cup_breakout,7.76,8.0,7.61,7.94,0.616667,12.468514,4.156171,14,96,1.889169,0.0,1.529233,0.058564,0.722987,0.518078,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2024-11-25,0.669485,cup_breakout,6.79,7.05,6.54,7.05,0.454545,19.827586,6.034483,5,111,2.586207,1.293103,1.828943,0.978448,0.465326,0.779619,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2025-08-05,0.608032,cup_breakout,7.84,8.01,7.46,7.97,0.366197,21.63522,1.583113,8,96,4.654088,0.251572,1.360969,0.795597,0.776896,0.493436,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2025-08-18,0.586214,cup_breakout,7.74,8.27,7.46,7.94,0.366197,21.63522,1.583113,17,96,4.654088,-0.125786,1.517586,0.795597,0.684588,0.498472,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2025-11-11,0.477208,cup_breakout,7.84,7.91,7.71,7.91,0.609756,13.630573,1.783439,5,65,2.165605,0.764331,1.082207,0.203822,0.630644,0.46461,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600080.SH,2025-11-25,0.844927,cup_breakout,8.8,9.35,8.06,8.98,0.861111,18.313253,2.891566,9,66,3.975904,8.192771,1.721819,0.789157,0.772166,0.957273,金花股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600081.SH,2023-03-07,0.550021,cup_breakout,11.18,12.29,10.21,11.9,0.463415,18.421053,13.327674,5,59,3.904924,1.018676,6.502837,0.802632,0.181702,0.752334,东风科技
cup_v1_strict_breakout,杯柄 V1 严格突破,600081.SH,2023-06-20,0.459044,cup_breakout,12.19,12.5,11.73,12.43,0.098361,14.474773,2.977667,5,66,1.571547,2.812242,1.453206,0.309347,0.584202,0.844266,东风科技
cup_v1_strict_breakout,杯柄 V1 严格突破,600081.SH,2023-06-30,0.562633,cup_breakout,13.4,15.03,11.98,15.03,0.089552,16.814159,3.620274,5,72,4.263878,20.917136,3.165282,0.60177,0.559212,1.0,东风科技
cup_v1_strict_breakout,杯柄 V1 严格突破,600082.SH,2022-10-19,0.575379,cup_breakout,3.94,4.37,3.73,4.37,0.8,26.26506,8.353808,5,98,1.927711,5.301205,1.578562,0.216867,0.37513,0.909521,海泰发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600082.SH,2023-08-01,0.675186,cup_breakout,3.64,3.78,3.48,3.7,0.540984,21.525886,1.971831,5,93,3.269755,0.817439,2.155322,0.809264,0.623318,0.72718,海泰发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600082.SH,2025-02-26,0.550278,cup_breakout,2.98,3.06,2.83,3.06,0.22,20.588235,5.351171,14,60,2.287582,0.0,1.109385,0.926471,0.676514,0.378128,海泰发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600082.SH,2025-03-17,0.631175,cup_breakout,3.08,3.15,2.99,3.12,0.880952,22.364217,2.605863,5,78,1.916933,-0.319489,1.116648,0.704473,0.598661,0.340613,海泰发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600082.SH,2025-10-31,0.662664,cup_breakout,4.51,4.78,4.36,4.72,0.148148,21.854305,2.678571,8,92,1.103753,4.19426,2.281584,0.768212,0.734295,1.0,海泰发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600082.SH,2025-11-10,0.674202,cup_breakout,4.9,5.38,4.36,5.38,0.148148,21.854305,2.678571,14,92,1.103753,18.763797,2.399955,0.768212,0.780449,1.0,海泰发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2022-04-08,0.649151,cup_breakout,4.87,5.15,4.59,5.15,0.47541,15.536105,-0.437637,10,89,3.719912,12.691466,1.09524,0.442013,0.930769,0.748413,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2022-04-20,0.624765,cup_breakout,5.28,5.5,4.59,5.45,0.47541,15.536105,-0.437637,18,89,3.719912,19.256018,1.494914,0.442013,0.7,0.881638,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2022-11-22,0.524285,cup_breakout,7.15,7.29,6.95,7.25,0.585366,13.846154,2.797203,7,64,0.13986,1.398601,1.242952,0.230769,0.683528,0.597476,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2022-12-07,0.746936,cup_breakout,7.2,7.56,7.14,7.47,0.820513,17.757009,1.923077,10,70,2.803738,-0.267023,2.150148,0.719626,0.855983,0.591622,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2023-02-02,0.54139,cup_breakout,7.13,7.83,6.74,7.83,0.470588,21.428571,11.198946,5,49,3.188776,-0.127551,2.906636,0.821429,0.264485,0.609056,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2023-11-24,0.455496,cup_breakout,8.28,8.39,7.97,8.24,0.346939,13.493976,0.993789,7,65,3.012048,-0.722892,1.91657,0.186747,0.75366,0.534639,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2025-11-13,0.454915,cup_breakout,5.82,5.98,5.38,5.96,0.363636,12.178388,4.270463,16,59,3.602058,2.229846,1.561275,0.022298,0.626234,0.807489,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2026-01-22,0.533443,cup_breakout,5.92,6.31,5.17,6.25,0.6875,14.09396,13.255034,5,53,2.181208,4.865772,2.317195,0.261745,0.184526,1.0,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600084.SH,2026-02-02,0.568058,cup_breakout,6.92,8.01,5.17,7.85,0.6875,14.09396,13.255034,8,53,2.181208,31.711409,5.476579,0.261745,0.322988,1.0,中信尼雅
cup_v1_strict_breakout,杯柄 V1 严格突破,600085.SH,2022-10-27,0.623536,cup_breakout,52.32,57.57,50.1,56.33,0.225806,22.031077,4.571429,5,75,2.885683,4.199038,2.556456,0.746115,0.522222,1.0,同仁堂
cup_v1_strict_breakout,杯柄 V1 严格突破,600085.SH,2023-04-24,0.824442,cup_breakout,55.07,56.25,51.63,55.75,0.943396,19.683825,0.462695,18,102,2.255639,7.480239,0.985662,0.960478,0.682006,0.711887,同仁堂
cup_v1_strict_breakout,杯柄 V1 严格突破,600088.SH,2022-11-25,0.741408,cup_breakout,8.93,9.76,8.8,9.76,0.371429,18.669528,2.004454,8,95,3.648069,4.72103,3.821834,0.833691,0.760511,1.0,中视传媒
cup_v1_strict_breakout,杯柄 V1 严格突破,600088.SH,2023-03-17,0.610259,cup_breakout,10.41,10.72,10.12,10.63,0.969697,15.283019,4.528302,7,64,3.301887,0.283019,1.203132,0.410377,0.616207,0.444755,中视传媒
cup_v1_strict_breakout,杯柄 V1 严格突破,600088.SH,2023-03-31,0.677082,cup_breakout,10.68,11.27,10.12,11.19,0.969697,15.283019,4.528302,17,64,3.301887,5.566038,1.124606,0.410377,0.570053,0.758202,中视传媒
cup_v1_strict_breakout,杯柄 V1 严格突破,600088.SH,2023-04-11,0.724687,cup_breakout,10.87,11.65,10.12,11.55,0.916667,15.75985,5.065666,16,68,3.846154,8.348968,1.600368,0.469981,0.59531,0.916789,中视传媒
cup_v1_strict_breakout,杯柄 V1 严格突破,600088.SH,2025-09-01,0.674566,cup_breakout,18.37,19.17,17.56,19.12,0.938776,12.634561,0.509915,5,94,1.813031,8.328612,2.011711,0.07932,0.68017,1.0,中视传媒
cup_v1_strict_breakout,杯柄 V1 严格突破,600088.SH,2026-02-10,0.708417,cup_breakout,18.35,20.01,16.84,20.01,0.685185,18.410042,9.071274,5,90,3.138075,4.654812,2.846714,0.801255,0.347228,1.0,中视传媒
cup_v1_strict_breakout,杯柄 V1 严格突破,600089.SH,2022-06-13,0.536068,cup_breakout,25.81,27.8,23.26,27.5,0.287356,26.744672,-0.086059,5,111,2.88341,14.918512,2.249424,0.156916,0.7,1.0,特变电工
cup_v1_strict_breakout,杯柄 V1 严格突破,600089.SH,2023-04-18,0.618664,cup_breakout,22.09,22.63,21.23,22.59,0.54717,18.060498,5.560498,5,81,1.601423,0.489324,2.226202,0.757562,0.483758,0.686165,特变电工
cup_v1_strict_breakout,杯柄 V1 严格突破,600089.SH,2023-04-28,0.590004,cup_breakout,22.35,22.71,21.23,22.59,0.54717,18.060498,5.560498,9,81,1.601423,0.489324,0.952237,0.757562,0.668374,0.386911,特变电工
cup_v1_strict_breakout,杯柄 V1 严格突破,600089.SH,2023-05-08,0.760175,cup_breakout,22.91,24.15,21.23,23.87,0.54717,18.060498,5.560498,12,81,1.601423,6.183274,1.775862,0.757562,0.760681,0.975287,特变电工
cup_v1_strict_breakout,杯柄 V1 严格突破,600089.SH,2024-02-23,0.491144,cup_breakout,14.97,15.34,14.56,15.06,0.479452,14.97006,0.478469,5,107,2.661344,0.199601,1.19757,0.371257,0.681393,0.432474,特变电工
cup_v1_strict_breakout,杯柄 V1 严格突破,600089.SH,2024-03-04,0.631043,cup_breakout,15.14,15.79,14.61,15.74,0.547945,15.139442,2.988048,5,112,0.199203,4.515272,2.474305,0.39243,0.583798,1.0,特变电工
cup_v1_strict_breakout,杯柄 V1 严格突破,600089.SH,2025-07-21,0.615746,cup_breakout,13.01,13.18,12.1,13.13,0.237288,15.101721,1.545972,10,72,3.834116,2.738654,4.370881,0.387715,0.870648,0.967332,特变电工
cup_v1_strict_breakout,杯柄 V1 严格突破,600094.SH,2022-06-16,0.498255,cup_breakout,3.86,3.97,3.56,3.82,0.309524,24.020888,2.73224,5,109,4.438642,-0.261097,1.863304,0.497389,0.593746,0.592363,大名城
cup_v1_strict_breakout,杯柄 V1 严格突破,600094.SH,2023-08-01,0.644975,cup_breakout,3.68,3.72,3.39,3.66,0.774194,14.367816,2.586207,5,109,3.448276,5.172414,1.580912,0.295977,0.599425,0.910304,大名城
cup_v1_strict_breakout,杯柄 V1 严格突破,600094.SH,2023-08-14,0.677937,cup_breakout,3.57,3.64,3.48,3.62,0.6875,15.099715,0.854701,12,107,4.273504,3.133903,0.929302,0.387464,0.943685,0.693101,大名城
cup_v1_strict_breakout,杯柄 V1 严格突破,600094.SH,2025-09-11,0.620853,cup_breakout,3.51,3.62,3.2,3.61,0.92,13.467049,7.78098,13,95,0.573066,3.438395,1.105564,0.183381,0.628176,0.751855,大名城
cup_v1_strict_breakout,杯柄 V1 严格突破,600094.SH,2026-01-23,0.592725,cup_breakout,5.25,5.55,4.79,5.46,0.422222,24.714829,4.771372,9,63,4.372624,3.802281,1.366912,0.410646,0.699062,0.838971,大名城
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2024-02-22,0.577545,cup_breakout,17.81,18.1,16.78,18.06,0.465753,21.41662,2.949682,5,106,3.569437,0.725042,1.011751,0.822922,0.58529,0.436214,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2024-03-04,0.671487,cup_breakout,18.5,19.12,17.78,19.08,0.547945,22.326351,1.984564,5,112,1.157663,5.181918,1.267925,0.709206,0.622822,0.805975,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2024-09-30,0.617395,cup_breakout,21.75,22.7,18.22,22.63,0.531915,16.469518,12.864658,9,71,4.868062,2.957234,2.935417,0.55869,0.384323,0.994654,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2024-10-25,0.648313,cup_breakout,23.19,24.09,21.8,24.0,0.093023,19.487406,3.667698,14,93,2.872293,6.053911,1.316963,0.935926,0.741983,0.822321,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2024-11-05,0.559157,cup_breakout,23.14,23.6,21.8,23.49,0.104651,21.227843,5.750108,11,94,4.971898,1.55642,0.987792,0.84652,0.753308,0.53215,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2025-07-30,0.453295,cup_breakout,24.42,25.55,24.15,25.2,0.09589,16.966068,3.592814,5,79,4.790419,0.598802,1.359207,0.620758,0.560279,0.536253,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2025-08-12,0.486667,cup_breakout,24.89,25.66,24.0,25.3,0.09589,16.966068,4.191617,10,79,4.790419,0.998004,0.987524,0.620758,0.767762,0.462258,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2025-08-22,0.539503,cup_breakout,26.69,26.81,24.0,26.46,0.09589,16.966068,4.191617,18,79,4.790419,5.628743,1.563106,0.620758,0.536993,0.904369,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600096.SH,2025-09-01,0.498019,cup_breakout,27.05,27.74,24.0,27.34,0.261905,14.484127,4.761905,15,52,4.920635,8.492063,1.14914,0.310516,0.653276,0.76638,云天化
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2022-12-06,0.47251,cup_breakout,10.14,10.31,9.76,10.1,0.545455,14.931238,0.408163,5,101,3.732809,-0.785855,1.151855,0.366405,0.684127,0.294053,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2022-12-22,0.660358,cup_breakout,9.88,10.76,9.45,10.47,0.641026,16.890595,4.641776,14,63,4.894434,0.479846,4.807046,0.611324,0.704102,0.684981,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2023-01-03,0.6118,cup_breakout,10.74,10.75,9.45,10.55,0.595238,16.890595,6.620553,15,66,2.879079,1.247601,1.486078,0.611324,0.580996,0.659643,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2023-03-01,0.51727,cup_breakout,10.59,10.74,9.78,10.74,0.423729,19.291705,8.853681,5,83,2.889096,0.093197,1.074646,0.911463,0.35569,0.378198,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2023-11-24,0.529289,cup_breakout,10.18,10.41,9.95,10.35,0.346154,16.568627,1.582591,5,69,0.882353,1.470588,1.107933,0.571078,0.638455,0.561468,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2023-12-04,0.659901,cup_breakout,10.6,10.71,10.1,10.64,0.5,18.48659,3.256705,5,77,2.298851,1.915709,1.522897,0.810824,0.57335,0.755429,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2025-03-20,0.65472,cup_breakout,9.68,10.66,9.44,10.66,0.783784,13.293651,1.871102,6,65,4.563492,5.753968,2.006221,0.161706,0.673389,1.0,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2025-07-01,0.484768,cup_breakout,10.41,10.46,9.54,10.39,0.68254,15.488867,7.647628,5,105,1.839303,0.580833,1.010682,0.436108,0.402592,0.417831,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600097.SH,2025-09-12,0.51037,cup_breakout,11.54,12.22,10.68,11.93,0.141026,24.152911,7.211121,18,88,0.695048,3.649001,2.370855,0.480886,0.419568,1.0,开创国际
cup_v1_strict_breakout,杯柄 V1 严格突破,600098.SH,2023-03-15,0.487258,cup_breakout,6.0,6.13,5.88,6.12,0.151515,15.702479,2.809917,7,113,3.966942,1.157025,1.496138,0.46281,0.683033,0.651674,广州发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600098.SH,2023-04-26,0.45594,cup_breakout,6.14,6.29,5.78,6.28,0.283019,12.581699,5.555556,9,67,4.575163,2.614379,1.392992,0.072712,0.668566,0.799461,广州发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600098.SH,2023-05-08,0.492574,cup_breakout,6.33,6.42,5.78,6.4,0.283019,12.581699,5.555556,14,67,4.575163,4.575163,1.687998,0.072712,0.668566,0.945999,广州发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600098.SH,2024-03-29,0.593585,cup_breakout,5.99,6.15,5.81,6.14,0.188235,19.376026,2.023609,16,100,2.627258,0.821018,1.318585,0.922003,0.713612,0.550489,广州发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600098.SH,2024-04-08,0.652568,cup_breakout,7.0,7.0,5.81,6.91,0.231707,18.573798,3.648425,5,100,1.99005,14.593698,1.846173,0.821725,0.558117,0.998724,广州发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600098.SH,2025-06-10,0.492026,cup_breakout,6.48,6.98,6.43,6.84,0.48,12.759644,3.016591,5,110,1.632047,1.48368,4.494688,0.094955,0.582688,0.81046,广州发展
cup_v1_strict_breakout,杯柄 V1 严格突破,600099.SH,2022-12-08,0.696698,cup_breakout,9.84,10.82,8.73,10.82,0.833333,23.67049,8.967675,10,54,3.441084,12.82586,1.340731,0.541189,0.582026,0.830244,林海股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600099.SH,2023-03-03,0.541157,cup_breakout,9.48,9.91,9.28,9.77,0.878788,12.177503,4.231166,5,61,1.031992,0.825593,2.341079,0.022188,0.535455,0.728199,林海股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600099.SH,2023-11-20,0.501281,cup_breakout,9.9,10.05,9.65,10.02,0.301887,15.102041,1.530612,5,68,2.244898,2.244898,1.158181,0.387755,0.640476,0.675006,林海股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600099.SH,2023-11-30,0.51957,cup_breakout,10.1,10.23,9.89,10.07,0.396226,16.966068,1.297405,6,73,4.391218,0.499002,0.884665,0.620758,0.695699,0.365597,林海股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600099.SH,2023-12-12,0.712786,cup_breakout,10.91,11.35,9.89,11.12,0.396226,16.966068,1.297405,14,73,4.391218,10.978044,3.379358,0.620758,0.834161,1.0,林海股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600099.SH,2025-03-18,0.641694,cup_breakout,9.87,10.26,9.5,10.0,0.97561,22.59663,2.564103,5,80,3.369673,-0.891972,1.255866,0.675421,0.600285,0.315459,林海股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600100.SH,2022-11-16,0.536254,cup_breakout,4.43,4.86,4.33,4.86,0.403846,13.303769,3.131991,5,72,0.886918,7.760532,2.794052,0.162971,0.5782,1.0,同方股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600100.SH,2023-02-02,0.62426,cup_breakout,4.82,4.91,4.22,4.86,0.740741,19.547325,13.168724,5,46,2.880658,0.0,2.568798,0.943416,0.187883,0.625,同方股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600100.SH,2023-02-13,0.741087,cup_breakout,5.2,5.52,4.22,5.41,0.740741,19.547325,13.168724,7,46,2.880658,11.316872,1.981985,0.943416,0.280191,1.0,同方股份
cup_v1_strict_breakout,杯柄 V1 严格突破,600100.SH,2023-03-01,0.659795,cup_breakout,5.86,6.16,4.9,6.03,0.25641,20.528455,0.406504,18,97,4.065041,22.560976,1.143902,0.933943,0.684192,0.764634,同方股份
